"","ID","Y","Yrecap","DL","UL","Size","IND_ID","Period","St_occ","End_occ"
"3707",735,1,1,-22,4,120,"a0982000407069458  ",5,7,8
"3838",123,NA,0,-19,7,134,"a0900067000076713  ",6,8,9
"3844",129,0,1,-23,3,155,"a0900067000076786  ",6,8,9
"3883",168,NA,0,-16,10,118,"a0900067000080111  ",6,8,9
"3896",181,0,1,-7,19,136,"a0900067000080337  ",6,8,9
"3932",217,NA,0,-11,15,77,"a0900067000121781  ",6,8,9
"3935",220,NA,0,-14,12,78,"a0900067000121792  ",6,8,9
"3936",221,NA,0,-14,12,65,"a0900067000121803  ",6,8,9
"3937",222,NA,0,-12,14,77,"a0900067000121805  ",6,8,9
"3938",223,NA,0,-9,17,61,"a0900067000121806  ",6,8,9
"3939",224,9,1,-13,13,79,"a0900067000121809  ",6,8,9
"3940",225,-4,1,-9,17,78,"a0900067000121813  ",6,8,9
"3942",227,NA,0,-11,15,73,"a0900067000121815  ",6,8,9
"3943",228,-2,1,-11,15,81,"a0900067000121826  ",6,8,9
"3945",230,NA,0,-12,14,77,"a0900067000121832  ",6,8,9
"3947",232,NA,0,-6,20,76,"a0900067000121841  ",6,8,9
"3948",233,NA,0,-12,14,63,"a0900067000121848  ",6,8,9
"3949",234,NA,0,-11,15,84,"a0900067000121849  ",6,8,9
"3950",235,NA,0,-10,16,87,"a0900067000121854  ",6,8,9
"3951",236,NA,0,-14,12,76,"a0900067000121858  ",6,8,9
"3952",237,NA,0,-10,16,81,"a0900067000121859  ",6,8,9
"3954",239,NA,0,-11,15,75,"a0900067000121867  ",6,8,9
"3955",240,NA,0,-9,17,63,"a0900067000121868  ",6,8,9
"3956",241,0,1,-5,21,76,"a0900067000121869  ",6,8,9
"3957",242,NA,0,-9,17,59,"a0900067000121873  ",6,8,9
"3958",243,NA,0,-12,14,63,"a0900067000121880  ",6,8,9
"3961",246,NA,0,-20,6,137,"a0900067000121894  ",6,8,9
"3962",247,NA,0,-9,17,70,"a0900067000121906  ",6,8,9
"3966",251,NA,0,-9,17,74,"a0900067000121944  ",6,8,9
"3967",252,NA,0,-9,17,79,"a0900067000121961  ",6,8,9
"3968",253,NA,0,-9,17,75,"a0900067000121975  ",6,8,9
"3969",254,NA,0,-24,2,109,"a0900067000121981  ",6,8,9
"3971",256,NA,0,-20,6,83,"a0900067000121994  ",6,8,9
"3972",257,0,1,-23,3,85,"a0900067000121996  ",6,8,9
"3974",259,NA,0,-17,9,66,"a0900067000122000  ",6,8,9
"3979",264,NA,0,-24,2,75,"a0900067000122016  ",6,8,9
"3985",270,NA,0,-16,10,81,"a0900067000122032  ",6,8,9
"3992",277,NA,0,-18,8,67,"a0900067000122078  ",6,8,9
"3993",278,NA,0,-18,8,76,"a0900067000122181  ",6,8,9
"3994",279,NA,0,-19,7,67,"a0900067000122182  ",6,8,9
"3995",280,2,1,-5,21,86,"a0900067000122184  ",6,8,9
"3996",281,-1,1,-6,20,81,"a0900067000122185  ",6,8,9
"3997",282,NA,0,-22,4,80,"a0900067000122187  ",6,8,9
"3998",283,NA,0,-19,7,65,"a0900067000122188  ",6,8,9
"3999",284,NA,0,-6,20,90,"a0900067000122189  ",6,8,9
"4001",286,NA,0,-5,21,85,"a0900067000122190  ",6,8,9
"4002",287,NA,0,-5,21,87,"a0900067000122193  ",6,8,9
"4003",288,0,1,-22,4,75,"a0900067000122196  ",6,8,9
"4004",289,NA,0,-7,19,86,"a0900067000122198  ",6,8,9
"4005",290,NA,0,-21,5,64,"a0900067000122205  ",6,8,9
"4006",291,NA,0,-18,8,82,"a0900067000122207  ",6,8,9
"4007",292,0,1,-5,21,86,"a0900067000122209  ",6,8,9
"4008",293,NA,0,-6,20,89,"a0900067000122210  ",6,8,9
"4009",294,NA,0,-21,5,72,"a0900067000122211  ",6,8,9
"4010",295,NA,0,-6,20,85,"a0900067000122218  ",6,8,9
"4011",296,NA,0,-5,21,87,"a0900067000122219  ",6,8,9
"4012",297,NA,0,-21,5,63,"a0900067000122225  ",6,8,9
"4013",298,NA,0,-5,21,71,"a0900067000122229  ",6,8,9
"4014",299,NA,0,-22,4,83,"a0900067000122232  ",6,8,9
"4015",300,0,1,-6,20,74,"a0900067000122234  ",6,8,9
"4016",301,-1,1,-6,20,84,"a0900067000122239  ",6,8,9
"4017",302,NA,0,-23,3,68,"a0900067000122244  ",6,8,9
"4018",303,NA,0,-6,20,89,"a0900067000122245  ",6,8,9
"4019",304,NA,0,-4,22,84,"a0900067000122247  ",6,8,9
"4020",305,NA,0,-22,4,78,"a0900067000122248  ",6,8,9
"4021",306,NA,0,-26,0,137,"a0900067000122252  ",6,8,9
"4022",307,NA,0,-7,19,78,"a0900067000122254  ",6,8,9
"4023",308,1,1,-6,20,89,"a0900067000122261  ",6,8,9
"4024",309,0,1,-5,21,78,"a0900067000122262  ",6,8,9
"4025",310,NA,0,-19,7,73,"a0900067000122266  ",6,8,9
"4026",311,NA,0,-6,20,84,"a0900067000122268  ",6,8,9
"4027",312,NA,0,-7,19,78,"a0900067000122269  ",6,8,9
"4029",314,-3,1,-6,20,91,"a0900067000122272  ",6,8,9
"4030",315,NA,0,-22,4,78,"a0900067000122273  ",6,8,9
"4031",316,0,1,-5,21,84,"a0900067000122276  ",6,8,9
"4032",317,NA,0,-6,20,75,"a0900067000122278  ",6,8,9
"4033",318,NA,0,-16,10,74,"a0900067000122282  ",6,8,9
"4034",319,NA,0,-15,11,68,"a0900067000122286  ",6,8,9
"4035",320,NA,0,-17,9,72,"a0900067000122293  ",6,8,9
"4036",321,NA,0,-15,11,73,"a0900067000122298  ",6,8,9
"4037",322,NA,0,-13,13,72,"a0900067000122300  ",6,8,9
"4038",323,NA,0,-22,4,65,"a0900067000122304  ",6,8,9
"4039",324,NA,0,-16,10,73,"a0900067000122312  ",6,8,9
"4040",325,NA,0,-17,9,72,"a0900067000122313  ",6,8,9
"4041",326,0,1,-23,3,72,"a0900067000122316  ",6,8,9
"4042",327,NA,0,-22,4,69,"a0900067000122319  ",6,8,9
"4043",328,0,1,-20,6,132,"a0900067000122320  ",6,8,9
"4044",329,NA,0,-6,20,80,"a0900067000122322  ",6,8,9
"4045",330,NA,0,-15,11,65,"a0900067000122326  ",6,8,9
"4046",331,NA,0,-17,9,82,"a0900067000122328  ",6,8,9
"4048",333,NA,0,-4,22,75,"a0900067000122336  ",6,8,9
"4049",334,NA,0,-16,10,71,"a0900067000122342  ",6,8,9
"4051",336,1,1,-22,4,111,"a0900067000122346  ",6,8,9
"4052",337,NA,0,-17,9,68,"a0900067000122349  ",6,8,9
"4053",338,NA,0,-16,10,78,"a0900067000122352  ",6,8,9
"4055",340,NA,0,-7,19,77,"a0900067000122357  ",6,8,9
"4057",342,NA,0,-17,9,73,"a0900067000122358  ",6,8,9
"4058",343,0,1,-14,12,71,"a0900067000122365  ",6,8,9
"4059",344,NA,0,-17,9,82,"a0900067000122366  ",6,8,9
"4061",346,NA,0,-17,9,72,"a0900067000122367  ",6,8,9
"4062",347,0,1,-18,8,64,"a0900067000122368  ",6,8,9
"4063",348,NA,0,-17,9,79,"a0900067000122373  ",6,8,9
"4064",349,-4,1,-13,13,73,"a0900067000122375  ",6,8,9
"4066",351,-1,1,-6,20,74,"a0900067000122380  ",6,8,9
"4069",354,NA,0,-5,21,79,"a0900067000122392  ",6,8,9
"4077",362,0,1,-7,19,80,"a0900067000122403  ",6,8,9
"4078",363,NA,0,-7,19,112,"a0900067000122405  ",6,8,9
"4081",366,NA,0,-15,11,62,"a0900067000122418  ",6,8,9
"4089",374,0,1,-7,19,78,"a0900067000122452  ",6,8,9
"4101",386,NA,0,-6,20,88,"a0900067000122484  ",6,8,9
"4102",387,NA,0,-7,19,70,"a0900067000122490  ",6,8,9
"4103",388,NA,0,-7,19,60,"a0900067000122493  ",6,8,9
"4105",390,-2,1,-7,19,83,"a0900067000122497  ",6,8,9
"4106",391,NA,0,-7,19,67,"a0900067000122499  ",6,8,9
"4107",392,-2,1,-7,19,81,"a0900067000122501  ",6,8,9
"4108",393,NA,0,-7,19,120,"a0900067000122502  ",6,8,9
"4109",394,NA,0,-7,19,72,"a0900067000122503  ",6,8,9
"4110",395,NA,0,-7,19,110,"a0900067000122507  ",6,8,9
"4112",397,NA,0,-7,19,86,"a0900067000122509  ",6,8,9
"4113",398,NA,0,-7,19,136,"a0900067000122513  ",6,8,9
"4114",399,NA,0,-7,19,84,"a0900067000122523  ",6,8,9
"4115",400,NA,0,-7,19,82,"a0900067000122525  ",6,8,9
"4116",401,0,1,-6,20,63,"a0900067000122532  ",6,8,9
"4117",402,NA,0,-7,19,85,"a0900067000122534  ",6,8,9
"4118",403,-1,1,-6,20,69,"a0900067000122539  ",6,8,9
"4119",404,NA,0,-7,19,79,"a0900067000122540  ",6,8,9
"4120",405,NA,0,-6,20,91,"a0900067000122543  ",6,8,9
"4121",406,0,1,-7,19,83,"a0900067000122554  ",6,8,9
"4122",407,NA,0,-7,19,82,"a0900067000122565  ",6,8,9
"4123",408,NA,0,-6,20,77,"a0900067000122567  ",6,8,9
"4125",410,NA,0,-7,19,74,"a0900067000122574  ",6,8,9
"4327",612,NA,0,-7,19,150,"a0982000403060216  ",6,8,9
"4335",620,NA,0,-5,21,141,"a0982000403060288  ",6,8,9
"4355",640,0,1,-7,19,153,"a0982000403060381  ",6,8,9
"4375",660,NA,0,-15,11,117,"a0982000403060602  ",6,8,9
"4400",685,0,1,-7,19,139,"a0982000407050246  ",6,8,9
"4411",696,NA,0,-7,19,166,"a0982000407050353  ",6,8,9
"4421",706,NA,0,-7,19,163,"a0982000407050678  ",6,8,9
"4427",712,NA,0,-17,9,118,"a0982000407050918  ",6,8,9
"4438",723,NA,0,-16,10,114,"a0982000407063317  ",6,8,9
"4450",735,NA,0,-23,3,124,"a0982000407069458  ",6,8,9
"4458",743,0,1,-23,3,102,"a0982000407069641  ",6,8,9
"4572",114,NA,0,-7,19,173,"a0900067000076527  ",7,9,10
"4587",129,NA,0,-23,3,156,"a0900067000076786  ",7,9,10
"4605",147,NA,0,-7,19,152,"a0900067000077387  ",7,9,10
"4621",163,NA,0,-7,19,149,"a0900067000080093  ",7,9,10
"4639",181,NA,0,-7,19,137,"a0900067000080337  ",7,9,10
"4643",185,NA,0,-22,4,150,"a0900067000080413  ",7,9,10
"4677",219,3,1,-13,13,65,"a0900067000121787  ",7,9,10
"4682",224,NA,0,-22,4,78,"a0900067000121809  ",7,9,10
"4683",225,NA,0,-5,21,78,"a0900067000121813  ",7,9,10
"4686",228,NA,0,-9,17,80,"a0900067000121826  ",7,9,10
"4699",241,NA,0,-5,21,77,"a0900067000121869  ",7,9,10
"4703",245,NA,0,-26,0,68,"a0900067000121892  ",7,9,10
"4713",255,NA,0,-22,4,75,"a0900067000121986  ",7,9,10
"4715",257,NA,0,-23,3,86,"a0900067000121996  ",7,9,10
"4718",260,NA,0,-21,5,67,"a0900067000122004  ",7,9,10
"4724",266,0,1,-19,7,60,"a0900067000122021  ",7,9,10
"4738",280,NA,0,-7,19,86,"a0900067000122184  ",7,9,10
"4739",281,NA,0,-5,21,81,"a0900067000122185  ",7,9,10
"4746",288,NA,0,-22,4,75,"a0900067000122196  ",7,9,10
"4750",292,0,1,-5,21,87,"a0900067000122209  ",7,9,10
"4758",300,0,1,-6,20,72,"a0900067000122234  ",7,9,10
"4759",301,0,1,-5,21,85,"a0900067000122239  ",7,9,10
"4766",308,NA,0,-7,19,90,"a0900067000122261  ",7,9,10
"4767",309,NA,0,-5,21,78,"a0900067000122262  ",7,9,10
"4772",314,NA,0,-3,23,90,"a0900067000122272  ",7,9,10
"4774",316,0,1,-5,21,84,"a0900067000122276  ",7,9,10
"4784",326,NA,0,-23,3,74,"a0900067000122316  ",7,9,10
"4786",328,NA,0,-20,6,127,"a0900067000122320  ",7,9,10
"4794",336,NA,0,-23,3,110,"a0900067000122346  ",7,9,10
"4801",343,NA,0,-14,12,70,"a0900067000122365  ",7,9,10
"4805",347,-1,1,-18,8,65,"a0900067000122368  ",7,9,10
"4807",349,0,1,-9,17,74,"a0900067000122375  ",7,9,10
"4808",350,NA,0,-17,9,65,"a0900067000122379  ",7,9,10
"4809",351,NA,0,-5,21,74,"a0900067000122380  ",7,9,10
"4820",362,NA,0,-7,19,81,"a0900067000122403  ",7,9,10
"4823",365,NA,0,-7,19,74,"a0900067000122416  ",7,9,10
"4829",371,NA,0,-5,21,78,"a0900067000122437  ",7,9,10
"4832",374,NA,0,-7,19,78,"a0900067000122452  ",7,9,10
"4848",390,0,1,-5,21,83,"a0900067000122497  ",7,9,10
"4850",392,0,1,-5,21,80,"a0900067000122501  ",7,9,10
"4854",396,NA,0,-14,12,85,"a0900067000122508  ",7,9,10
"4859",401,0,1,-6,20,68,"a0900067000122532  ",7,9,10
"4861",403,NA,0,-5,21,69,"a0900067000122539  ",7,9,10
"4864",406,NA,0,-7,19,84,"a0900067000122554  ",7,9,10
"4869",411,NA,0,-16,10,62,"a0900067000122593  ",7,9,10
"4870",412,NA,0,-4,22,78,"a0900067000122605  ",7,9,10
"4871",413,NA,0,-23,3,88,"a0900067000122609  ",7,9,10
"4873",415,NA,0,-18,8,72,"a0900067000122617  ",7,9,10
"4874",416,NA,0,-4,22,84,"a0900067000122619  ",7,9,10
"4875",417,0,1,-23,3,86,"a0900067000122629  ",7,9,10
"4876",418,NA,0,-17,9,76,"a0900067000122633  ",7,9,10
"4877",419,NA,0,-16,10,75,"a0900067000122635  ",7,9,10
"4878",420,NA,0,-23,3,83,"a0900067000122642  ",7,9,10
"4879",421,NA,0,-21,5,80,"a0900067000122653  ",7,9,10
"4881",423,0,1,-20,6,79,"a0900067000122658  ",7,9,10
"4883",425,3,1,-18,8,62,"a0900067000122659  ",7,9,10
"4885",427,NA,0,-18,8,75,"a0900067000122663  ",7,9,10
"4886",428,0,1,-19,7,65,"a0900067000122665  ",7,9,10
"4887",429,NA,0,-22,4,70,"a0900067000122670  ",7,9,10
"4888",430,NA,0,-23,3,85,"a0900067000122674  ",7,9,10
"4889",431,NA,0,-21,5,71,"a0900067000122678  ",7,9,10
"4891",433,NA,0,-7,19,151,"a0900067000124984  ",7,9,10
"4892",434,NA,0,-7,19,88,"a0900067000125021  ",7,9,10
"4893",435,NA,0,-7,19,79,"a0900067000125024  ",7,9,10
"4894",436,NA,0,-9,17,75,"a0900067000125032  ",7,9,10
"4895",437,NA,0,-10,16,66,"a0900067000125037  ",7,9,10
"4896",438,0,1,-7,19,82,"a0900067000125050  ",7,9,10
"4898",440,NA,0,-7,19,60,"a0900067000125062  ",7,9,10
"4899",441,NA,0,-9,17,84,"a0900067000125065  ",7,9,10
"4900",442,NA,0,-9,17,61,"a0900067000125066  ",7,9,10
"4902",444,NA,0,-9,17,61,"a0900067000125068  ",7,9,10
"4903",445,1,1,-8,18,77,"a0900067000125073  ",7,9,10
"4904",446,NA,0,-9,17,75,"a0900067000125076  ",7,9,10
"4906",448,NA,0,-7,19,74,"a0900067000125079  ",7,9,10
"4992",534,NA,0,-7,19,92,"a0900067000125694  ",7,9,10
"4993",535,NA,0,-7,19,78,"a0900067000125705  ",7,9,10
"4994",536,NA,0,-5,21,88,"a0900067000125708  ",7,9,10
"4995",537,NA,0,-7,19,62,"a0900067000125710  ",7,9,10
"4997",539,NA,0,-7,19,141,"a0900067000125712  ",7,9,10
"4998",540,NA,0,-7,19,72,"a0900067000125720  ",7,9,10
"4999",541,NA,0,-7,19,73,"a0900067000125721  ",7,9,10
"5000",542,0,1,-5,21,89,"a0900067000125727  ",7,9,10
"5001",543,NA,0,-5,21,76,"a0900067000125734  ",7,9,10
"5002",544,NA,0,-5,21,82,"a0900067000125735  ",7,9,10
"5003",545,NA,0,-7,19,69,"a0900067000125745  ",7,9,10
"5005",547,NA,0,-7,19,109,"a0900067000125746  ",7,9,10
"5006",548,NA,0,-5,21,59,"a0900067000125747  ",7,9,10
"5007",549,NA,0,-7,19,79,"a0900067000125748  ",7,9,10
"5008",550,NA,0,-5,21,66,"a0900067000125751  ",7,9,10
"5009",551,0,1,-5,21,83,"a0900067000125752  ",7,9,10
"5010",552,1,1,-12,14,79,"a0900067000125755  ",7,9,10
"5011",553,0,1,-5,21,87,"a0900067000125759  ",7,9,10
"5012",554,NA,0,-5,21,82,"a0900067000125765  ",7,9,10
"5013",555,NA,0,-6,20,90,"a0900067000125770  ",7,9,10
"5014",556,NA,0,-7,19,111,"a0900067000125775  ",7,9,10
"5016",558,NA,0,-7,19,81,"a0900067000125780  ",7,9,10
"5018",560,NA,0,-15,11,75,"a0900067000125824  ",7,9,10
"5019",561,NA,0,-15,11,65,"a0900067000125861  ",7,9,10
"5020",562,0,1,-14,12,57,"a0900067000125873  ",7,9,10
"5066",608,NA,0,-7,19,140,"a0982000403060160  ",7,9,10
"5085",627,NA,0,-7,19,197,"a0982000403060318  ",7,9,10
"5088",630,NA,0,-7,19,166,"a0982000403060325  ",7,9,10
"5093",635,NA,0,-7,19,160,"a0982000403060360  ",7,9,10
"5098",640,0,1,-7,19,148,"a0982000403060381  ",7,9,10
"5107",649,NA,0,-7,19,121,"a0982000403060415  ",7,9,10
"5112",654,NA,0,-6,20,165,"a0982000403060437  ",7,9,10
"5124",666,NA,0,-23,3,138,"a0982000407050046  ",7,9,10
"5140",682,NA,0,-23,3,119,"a0982000407050236  ",7,9,10
"5143",685,NA,0,-7,19,140,"a0982000407050246  ",7,9,10
"5152",694,NA,0,-5,21,90,"a0982000407050341  ",7,9,10
"5156",698,0,1,-21,5,115,"a0982000407050602  ",7,9,10
"5201",743,NA,0,-23,3,102,"a0982000407069641  ",7,9,10
"5350",149,NA,0,-16,10,152,"a0900067000077415  ",8,10,11
"5366",165,NA,0,-7,19,124,"a0900067000080095  ",8,10,11
"5369",168,NA,0,-6,20,122,"a0900067000080111  ",8,10,11
"5373",172,NA,0,-20,6,124,"a0900067000080159  ",8,10,11
"5420",219,NA,0,-16,10,68,"a0900067000121787  ",8,10,11
"5431",230,NA,0,-15,11,79,"a0900067000121832  ",8,10,11
"5435",234,NA,0,-24,2,85,"a0900067000121849  ",8,10,11
"5453",252,NA,0,-26,0,80,"a0900067000121961  ",8,10,11
"5467",266,NA,0,-19,7,59,"a0900067000122021  ",8,10,11
"5493",292,NA,0,-5,21,88,"a0900067000122209  ",8,10,11
"5494",293,NA,0,-22,4,90,"a0900067000122210  ",8,10,11
"5495",294,NA,0,-21,5,74,"a0900067000122211  ",8,10,11
"5501",300,NA,0,-6,20,73,"a0900067000122234  ",8,10,11
"5502",301,NA,0,-5,21,86,"a0900067000122239  ",8,10,11
"5512",311,NA,0,-23,3,87,"a0900067000122268  ",8,10,11
"5517",316,NA,0,-5,21,87,"a0900067000122276  ",8,10,11
"5518",317,NA,0,-6,20,78,"a0900067000122278  ",8,10,11
"5520",319,NA,0,-17,9,72,"a0900067000122286  ",8,10,11
"5524",323,NA,0,-22,4,65,"a0900067000122304  ",8,10,11
"5528",327,0,1,-22,4,72,"a0900067000122319  ",8,10,11
"5535",334,NA,0,-15,11,73,"a0900067000122342  ",8,10,11
"5538",337,1,1,-21,5,68,"a0900067000122349  ",8,10,11
"5543",342,NA,0,-17,9,75,"a0900067000122358  ",8,10,11
"5547",346,NA,0,-17,9,70,"a0900067000122367  ",8,10,11
"5548",347,NA,0,-17,9,67,"a0900067000122368  ",8,10,11
"5550",349,NA,0,-9,17,72,"a0900067000122375  ",8,10,11
"5557",356,NA,0,-14,12,147,"a0900067000122393  ",8,10,11
"5560",359,NA,0,-4,22,155,"a0900067000122399  ",8,10,11
"5580",379,NA,0,-14,12,76,"a0900067000122465  ",8,10,11
"5585",384,NA,0,-5,21,74,"a0900067000122477  ",8,10,11
"5586",385,NA,0,-7,19,88,"a0900067000122478  ",8,10,11
"5588",387,NA,0,-7,19,73,"a0900067000122490  ",8,10,11
"5591",390,NA,0,-5,21,86,"a0900067000122497  ",8,10,11
"5593",392,NA,0,-5,21,82,"a0900067000122501  ",8,10,11
"5595",394,NA,0,-7,19,75,"a0900067000122503  ",8,10,11
"5596",395,NA,0,-7,19,114,"a0900067000122507  ",8,10,11
"5602",401,NA,0,-6,20,67,"a0900067000122532  ",8,10,11
"5618",417,NA,0,-23,3,84,"a0900067000122629  ",8,10,11
"5624",423,NA,0,-20,6,80,"a0900067000122658  ",8,10,11
"5626",425,0,1,-21,5,64,"a0900067000122659  ",8,10,11
"5629",428,NA,0,-19,7,64,"a0900067000122665  ",8,10,11
"5639",438,NA,0,-7,19,77,"a0900067000125050  ",8,10,11
"5646",445,NA,0,-9,17,78,"a0900067000125073  ",8,10,11
"5650",449,NA,0,-12,14,82,"a0900067000125085  ",8,10,11
"5652",451,0,1,-23,3,82,"a0900067000125091  ",8,10,11
"5653",452,NA,0,-18,8,81,"a0900067000125111  ",8,10,11
"5654",453,NA,0,-23,3,72,"a0900067000125119  ",8,10,11
"5655",454,NA,0,-14,12,72,"a0900067000125130  ",8,10,11
"5656",455,NA,0,-11,15,73,"a0900067000125133  ",8,10,11
"5657",456,NA,0,-23,3,69,"a0900067000125136  ",8,10,11
"5658",457,NA,0,-23,3,72,"a0900067000125147  ",8,10,11
"5659",458,NA,0,-23,3,82,"a0900067000125158  ",8,10,11
"5660",459,NA,0,-23,3,68,"a0900067000125164  ",8,10,11
"5661",460,NA,0,-14,12,74,"a0900067000125169  ",8,10,11
"5743",542,NA,0,-5,21,90,"a0900067000125727  ",8,10,11
"5752",551,NA,0,-5,21,86,"a0900067000125752  ",8,10,11
"5753",552,NA,0,-13,13,80,"a0900067000125755  ",8,10,11
"5754",553,NA,0,-5,21,90,"a0900067000125759  ",8,10,11
"5763",562,NA,0,-14,12,59,"a0900067000125873  ",8,10,11
"5764",563,NA,0,-5,21,90,"a0900067000125885  ",8,10,11
"5765",564,NA,0,-5,21,83,"a0900067000125888  ",8,10,11
"5767",566,NA,0,-4,22,82,"a0900067000125890  ",8,10,11
"5769",568,NA,0,-18,8,69,"a0900067000125892  ",8,10,11
"5770",569,NA,0,-5,21,72,"a0900067000125893  ",8,10,11
"5772",571,NA,0,-4,22,75,"a0900067000125894  ",8,10,11
"5773",572,NA,0,-6,20,70,"a0900067000125901  ",8,10,11
"5774",573,NA,0,-7,19,80,"a0900067000125904  ",8,10,11
"5776",575,NA,0,-7,19,91,"a0900067000125907  ",8,10,11
"5777",576,NA,0,-6,20,61,"a0900067000125912  ",8,10,11
"5778",577,NA,0,-7,19,80,"a0900067000125914  ",8,10,11
"5779",578,NA,0,-16,10,62,"a0900067000125915  ",8,10,11
"5780",579,NA,0,-7,19,63,"a0900067000125923  ",8,10,11
"5781",580,NA,0,-7,19,87,"a0900067000125927  ",8,10,11
"5782",581,NA,0,-5,21,91,"a0900067000125928  ",8,10,11
"5783",582,NA,0,-6,20,68,"a0900067000125932  ",8,10,11
"5784",583,NA,0,-6,20,82,"a0900067000125938  ",8,10,11
"5785",584,NA,0,-7,19,120,"a0900067000125941  ",8,10,11
"5786",585,NA,0,-7,19,76,"a0900067000125942  ",8,10,11
"5788",587,NA,0,-9,17,67,"a0900067000125944  ",8,10,11
"5790",589,NA,0,-15,11,71,"a0900067000125947  ",8,10,11
"5792",591,NA,0,-6,20,86,"a0900067000125949  ",8,10,11
"5793",592,NA,0,-7,19,79,"a0900067000125950  ",8,10,11
"5796",595,NA,0,-6,20,121,"a0900067000125958  ",8,10,11
"5798",597,NA,0,-4,22,75,"a0900067000125971  ",8,10,11
"5799",598,NA,0,-6,20,117,"a0900067000125972  ",8,10,11
"5800",599,NA,0,-6,20,86,"a0900067000125973  ",8,10,11
"5801",600,NA,0,-7,19,97,"a0900067000125974  ",8,10,11
"5802",601,NA,0,-9,17,83,"a0900067000125975  ",8,10,11
"5804",603,NA,0,-7,19,109,"a0900067000125976  ",8,10,11
"5805",604,NA,0,-6,20,77,"a0900067000125979  ",8,10,11
"5841",640,NA,0,-7,19,149,"a0982000403060381  ",8,10,11
"5844",643,NA,0,-4,22,149,"a0982000403060387  ",8,10,11
"5899",698,NA,0,-21,5,112,"a0982000407050602  ",8,10,11
"5914",713,NA,0,-7,19,123,"a0982000407063248  ",8,10,11
"6057",113,NA,0,-15,11,174,"a0900067000076527",9,11,12
"6066",122,NA,0,-17,9,136,"a0900067000076713",9,11,12
"6072",128,NA,0,-14,12,158,"a0900067000076786",9,11,12
"6076",132,NA,0,-9,17,183,"a0900067000076855",9,11,12
"6092",148,NA,0,-9,17,155,"a0900067000077415",9,11,12
"6104",160,NA,0,-6,20,144,"a0900067000080081",9,11,12
"6106",162,NA,0,-15,11,152,"a0900067000080093",9,11,12
"6123",179,NA,0,-2,24,139,"a0900067000080284",9,11,12
"6124",180,NA,0,-7,19,140,"a0900067000080337",9,11,12
"6129",185,2,1,-24,2,152,"a0900067000080413  ",9,11,12
"6146",202,NA,0,-12,14,168,"a0900067000080952",9,11,12
"6150",206,NA,0,-7,19,219,"a0900067000084905",9,11,12
"6162",218,NA,0,-15,11,85,"a0900067000121787",9,11,12
"6164",220,NA,0,-26,0,89,"a0900067000121792  ",9,11,12
"6168",224,NA,0,-22,4,96,"a0900067000121809  ",9,11,12
"6170",226,NA,0,-1,25,90,"a0900067000121815",9,11,12
"6173",229,NA,0,-15,11,95,"a0900067000121832",9,11,12
"6175",231,NA,0,-6,20,88,"a0900067000121841",9,11,12
"6182",238,NA,0,-13,13,90,"a0900067000121867",9,11,12
"6202",258,NA,0,-19,7,82,"a0900067000122000",9,11,12
"6204",260,0,1,-21,5,85,"a0900067000122004  ",9,11,12
"6205",261,NA,0,-18,8,82,"a0900067000122011",9,11,12
"6227",283,NA,0,-21,5,81,"a0900067000122188  ",9,11,12
"6229",285,NA,0,-6,20,106,"a0900067000122190",9,11,12
"6232",288,NA,0,-22,4,94,"a0900067000122196  ",9,11,12
"6241",297,0,1,-22,4,78,"a0900067000122225  ",9,11,12
"6257",313,NA,0,-3,23,97,"a0900067000122272",9,11,12
"6271",327,NA,0,-22,4,90,"a0900067000122319  ",9,11,12
"6276",332,NA,0,-1,25,91,"a0900067000122336",9,11,12
"6279",335,NA,0,-13,13,115,"a0900067000122346",9,11,12
"6281",337,NA,0,-22,4,81,"a0900067000122349  ",9,11,12
"6283",339,NA,0,-7,19,91,"a0900067000122357",9,11,12
"6285",341,NA,0,-17,9,93,"a0900067000122358",9,11,12
"6289",345,NA,0,-15,11,86,"a0900067000122367",9,11,12
"6297",353,NA,0,-9,17,95,"a0900067000122392",9,11,12
"6299",355,NA,0,-9,17,146,"a0900067000122393",9,11,12
"6305",361,NA,0,-6,20,94,"a0900067000122403",9,11,12
"6333",389,NA,0,-5,21,103,"a0900067000122497",9,11,12
"6353",409,NA,0,-7,19,92,"a0900067000122574",9,11,12
"6358",414,NA,0,-19,7,87,"a0900067000122617",9,11,12
"6365",421,NA,0,-22,4,95,"a0900067000122653  ",9,11,12
"6366",422,NA,0,-19,7,95,"a0900067000122658",9,11,12
"6368",424,NA,0,-19,7,78,"a0900067000122659",9,11,12
"6369",425,2,1,-21,5,79,"a0900067000122659  ",9,11,12
"6370",426,NA,0,-19,7,93,"a0900067000122663",9,11,12
"6371",427,NA,0,-21,5,93,"a0900067000122663  ",9,11,12
"6373",429,NA,0,-22,4,91,"a0900067000122670  ",9,11,12
"6376",432,NA,0,-2,24,155,"a0900067000124984",9,11,12
"6383",439,NA,0,-7,19,82,"a0900067000125062",9,11,12
"6387",443,NA,0,-9,17,77,"a0900067000125068",9,11,12
"6391",447,NA,0,-7,19,93,"a0900067000125079",9,11,12
"6394",450,NA,0,-18,8,95,"a0900067000125091",9,11,12
"6395",451,NA,0,-23,3,95,"a0900067000125091  ",9,11,12
"6405",461,NA,0,-18,8,100,"a0900067000125268",9,11,12
