"","Y","Yrecap","DL","UL","Size","IND_ID","Period","St_occ","End_occ"
"32134",NA,0,-4,22,73,2046,9,11,12
"32137",NA,0,-14,12,96,2049,9,11,12
"32141",NA,0,-23,3,73,2053,9,11,12
"32143",NA,0,-18,8,66,2055,9,11,12
"32149",NA,0,-17,9,70,2061,9,11,12
"32153",NA,0,-15,11,80,2065,9,11,12
"32159",NA,0,-9,17,70,2071,9,11,12
"32163",NA,0,-19,7,65,2075,9,11,12
"32167",NA,0,-10,16,76,2079,9,11,12
"32176",NA,0,-15,11,82,2088,9,11,12
"32206",NA,0,-24,2,69,2118,9,11,12
"32212",NA,0,-6,20,90,2124,9,11,12
"32226",NA,0,-8,18,100,2138,9,11,12
"32239",NA,0,-7,19,99,2151,9,11,12
"32241",NA,0,-5,21,68,2153,9,11,12
"32244",NA,0,-5,21,74,2156,9,11,12
"32256",NA,0,-7,19,104,2168,9,11,12
"32260",NA,0,-6,20,91,2172,9,11,12
"32267",NA,0,-6,20,72,2179,9,11,12
"32269",NA,0,-7,19,72,2181,9,11,12
"32271",NA,0,-7,19,94,2183,9,11,12
"32275",NA,0,-13,13,85,2187,9,11,12
"32278",NA,0,-22,4,66,2190,9,11,12
"32279",NA,0,-7,19,87,2191,9,11,12
"32283",NA,0,-19,7,70,2195,9,11,12
"32292",-1,1,-23,3,66,2204,9,11,12
"32299",NA,0,-17,9,78,2211,9,11,12
"32305",NA,0,-23,3,68,2217,9,11,12
"32311",-1,1,-23,3,66,2223,9,11,12
"32315",NA,0,-22,4,58,2227,9,11,12
"32319",NA,0,-22,4,72,2231,9,11,12
"32324",NA,0,-18,8,57,2236,9,11,12
"32328",0,1,-23,3,72,2240,9,11,12
"32330",0,1,-23,3,69,2242,9,11,12
"32340",0,1,-21,5,64,2252,9,11,12
"32345",NA,0,-22,4,95,2257,9,11,12
"32348",NA,0,-13,13,70,2260,9,11,12
"32354",NA,0,-23,3,73,2266,9,11,12
"32359",NA,0,-9,17,63,2271,9,11,12
"32376",NA,0,-16,10,75,2288,9,11,12
"32379",NA,0,-15,11,103,2291,9,11,12
"32381",NA,0,-11,15,75,2293,9,11,12
"32392",NA,0,-11,15,66,2304,9,11,12
"32400",NA,0,-10,16,63,2312,9,11,12
"32408",NA,0,-19,7,70,2320,9,11,12
"32410",NA,0,-13,13,69,2322,9,11,12
"32421",NA,0,-16,10,66,2333,9,11,12
"32440",NA,0,-22,4,91,2352,9,11,12
"32442",NA,0,-16,10,71,2354,9,11,12
"32447",0,1,-22,4,72,2359,9,11,12
"32451",NA,0,-22,4,86,2363,9,11,12
"32465",1,1,-21,5,66,2377,9,11,12
"32466",NA,0,-8,18,63,2378,9,11,12
"32467",NA,0,-6,20,87,2379,9,11,12
"32469",NA,0,-12,14,68,2381,9,11,12
"32471",NA,0,-8,18,64,2383,9,11,12
"32473",NA,0,-7,19,59,2385,9,11,12
"32475",NA,0,-7,19,82,2387,9,11,12
"32476",NA,0,-7,19,69,2388,9,11,12
"32477",NA,0,-4,22,64,2389,9,11,12
"32479",NA,0,-11,15,67,2391,9,11,12
"32480",NA,0,-8,18,85,2392,9,11,12
"32482",NA,0,-11,15,83,2394,9,11,12
"32484",NA,0,-7,19,70,2396,9,11,12
"32486",0,1,-23,3,72,2398,9,11,12
"32488",NA,0,-6,20,53,2400,9,11,12
"32489",NA,0,-19,7,69,2401,9,11,12
"32491",NA,0,-4,22,69,2403,9,11,12
"32492",NA,0,-7,19,71,2404,9,11,12
"32493",NA,0,-5,21,58,2405,9,11,12
"32494",NA,0,-6,20,97,2406,9,11,12
"32495",NA,0,-9,17,75,2407,9,11,12
"32497",NA,0,-9,17,70,2409,9,11,12
"32498",NA,0,-11,15,68,2410,9,11,12
"32500",NA,0,-12,14,52,2412,9,11,12
"32501",NA,0,-7,19,97,2413,9,11,12
"32503",NA,0,-20,6,57,2415,9,11,12
"32504",NA,0,-9,17,100,2416,9,11,12
"32505",NA,0,-10,16,95,2417,9,11,12
"32506",NA,0,-10,16,74,2418,9,11,12
"32507",NA,0,-10,16,87,2419,9,11,12
"32508",NA,0,-7,19,71,2420,9,11,12
"32509",NA,0,-8,18,85,2421,9,11,12
"32510",NA,0,-12,14,78,2422,9,11,12
"32512",NA,0,-11,15,66,2424,9,11,12
"32513",NA,0,-8,18,66,2425,9,11,12
"32515",NA,0,-6,20,69,2427,9,11,12
"32516",NA,0,-9,17,76,2428,9,11,12
"32517",NA,0,-7,19,73,2429,9,11,12
"32519",NA,0,-9,17,71,2431,9,11,12
"32520",NA,0,-8,18,61,2432,9,11,12
"32521",NA,0,-10,16,84,2433,9,11,12
"32522",NA,0,-12,14,67,2434,9,11,12
"32523",NA,0,-13,13,87,2435,9,11,12
"32524",NA,0,-9,17,82,2436,9,11,12
"32525",NA,0,-10,16,66,2437,9,11,12
"32527",NA,0,-7,19,99,2439,9,11,12
"32528",NA,0,-5,21,78,2440,9,11,12
"32529",NA,0,-11,15,64,2441,9,11,12
"32530",NA,0,-6,20,73,2442,9,11,12
"32531",NA,0,-6,20,68,2443,9,11,12
"32532",NA,0,-10,16,73,2444,9,11,12
"32533",NA,0,-19,7,63,2445,9,11,12
"32535",NA,0,-6,20,62,2447,9,11,12
"32537",NA,0,-6,20,58,2449,9,11,12
"32538",NA,0,-10,16,71,2450,9,11,12
"32540",NA,0,-12,14,66,2452,9,11,12
"32542",NA,0,-11,15,64,2454,9,11,12
"32543",NA,0,-8,18,63,2455,9,11,12
"32545",NA,0,-10,16,62,2457,9,11,12
"32547",NA,0,-9,17,64,2459,9,11,12
"32549",NA,0,-6,20,58,2461,9,11,12
"32551",0,1,-22,4,67,2463,9,11,12
"32552",NA,0,-13,13,65,2464,9,11,12
"32554",NA,0,-12,14,56,2466,9,11,12
"32555",NA,0,-8,18,66,2467,9,11,12
"32557",NA,0,-11,15,77,2469,9,11,12
"32558",NA,0,-8,18,72,2470,9,11,12
"32559",NA,0,-6,20,79,2471,9,11,12
"32561",NA,0,-6,20,61,2473,9,11,12
"32563",NA,0,-12,14,56,2475,9,11,12
"32565",NA,0,-10,16,71,2477,9,11,12
"32567",NA,0,-7,19,78,2479,9,11,12
"32569",NA,0,-9,17,90,2481,9,11,12
"32570",NA,0,-12,14,60,2482,9,11,12
"32572",NA,0,-10,16,75,2484,9,11,12
"32573",NA,0,-11,15,68,2485,9,11,12
"32575",NA,0,-6,20,63,2487,9,11,12
"32577",NA,0,-7,19,86,2489,9,11,12
"32579",NA,0,-7,19,85,2491,9,11,12
"32581",NA,0,-6,20,57,2493,9,11,12
"32583",NA,0,-6,20,81,2495,9,11,12
"32585",NA,0,-21,5,61,2497,9,11,12
"32586",NA,0,-6,20,58,2498,9,11,12
"32588",NA,0,-12,14,59,2500,9,11,12
"32589",NA,0,-19,7,64,2501,9,11,12
"32591",NA,0,-20,6,64,2503,9,11,12
"32592",0,1,-20,6,70,2504,9,11,12
"32593",NA,0,-14,12,60,2505,9,11,12
"32595",NA,0,-21,5,73,2507,9,11,12
"32596",-2,1,-23,3,83,2508,9,11,12
"32597",NA,0,-15,11,64,2509,9,11,12
"32599",NA,0,-18,8,79,2511,9,11,12
"32601",NA,0,-19,7,82,2513,9,11,12
"32603",NA,0,-14,12,92,2515,9,11,12
"32604",NA,0,-15,11,134,2516,9,11,12
"32605",3,1,-20,6,61,2517,9,11,12
"32606",NA,0,-15,11,67,2518,9,11,12
"32608",NA,0,-20,6,59,2520,9,11,12
"32609",NA,0,-23,3,63,2521,9,11,12
"32610",NA,0,-23,3,64,2522,9,11,12
"32611",NA,0,-14,12,82,2523,9,11,12
"32613",0,1,-23,3,66,2525,9,11,12
"32614",NA,0,-18,8,72,2526,9,11,12
"32615",0,1,-22,4,69,2527,9,11,12
"32616",NA,0,-22,4,56,2528,9,11,12
"32617",NA,0,-15,11,69,2529,9,11,12
"32618",NA,0,-18,8,61,2530,9,11,12
"32619",NA,0,-18,8,64,2531,9,11,12
"32620",NA,0,-13,13,67,2532,9,11,12
"32621",NA,0,-21,5,59,2533,9,11,12
"32622",NA,0,-13,13,91,2534,9,11,12
"32624",NA,0,-18,8,84,2536,9,11,12
"32626",NA,0,-21,5,71,2538,9,11,12
"32627",NA,0,-13,13,69,2539,9,11,12
"32628",NA,0,-17,9,62,2540,9,11,12
"32629",NA,0,-21,5,56,2541,9,11,12
"32630",NA,0,-22,4,61,2542,9,11,12
"32631",NA,0,-18,8,58,2543,9,11,12
"32632",NA,0,-16,10,57,2544,9,11,12
"32633",NA,0,-20,6,65,2545,9,11,12
"32634",NA,0,-22,4,60,2546,9,11,12
"32635",0,1,-23,3,61,2547,9,11,12
"32636",NA,0,-23,3,60,2548,9,11,12
"32637",NA,0,-16,10,67,2549,9,11,12
"32639",-1,1,-23,3,64,2551,9,11,12
"32640",NA,0,-15,11,110,2552,9,11,12
"32642",NA,0,-17,9,63,2554,9,11,12
"32643",NA,0,-23,3,74,2555,9,11,12
"32644",NA,0,-21,5,63,2556,9,11,12
"32645",NA,0,-15,11,92,2557,9,11,12
"32646",NA,0,-23,3,64,2558,9,11,12
"32651",NA,0,-7,19,77,2563,9,11,12
"32661",NA,0,-6,20,91,2573,9,11,12
"32672",NA,0,-7,19,89,2584,9,11,12
"32676",NA,0,-7,19,70,2588,9,11,12
"32679",NA,0,-6,20,71,2591,9,11,12
"32683",NA,0,-7,19,75,2595,9,11,12
"32685",NA,0,-7,19,79,2597,9,11,12
"32692",NA,0,-6,20,66,2604,9,11,12
"32711",NA,0,-10,16,60,2623,9,11,12
"32737",NA,0,-14,12,95,2649,9,11,12
"32743",NA,0,-15,11,78,2655,9,11,12
"32757",NA,0,-7,19,83,2669,9,11,12
"32767",NA,0,-4,22,68,2679,9,11,12
"32768",NA,0,-6,20,73,2680,9,11,12
"32772",NA,0,-17,9,66,2684,9,11,12
"32775",NA,0,-7,19,162,2687,9,11,12
"32779",NA,0,-7,19,81,2691,9,11,12
"32782",NA,0,-11,15,80,2694,9,11,12
"32792",NA,0,-11,15,68,2704,9,11,12
"32813",NA,0,-26,0,115,2725,9,11,12
"32843",NA,0,-6,20,76,2755,9,11,12
"32966",NA,0,-9,17,84,2878,9,11,12
"33027",NA,0,-6,20,88,2939,9,11,12
"33039",NA,0,-5,21,95,2951,9,11,12
"33232",NA,0,-7,19,106,3144,9,11,12
"33299",NA,0,-14,12,65,3211,9,11,12
"33304",NA,0,-9,17,86,3216,9,11,12
"33333",NA,0,-15,11,88,3245,9,11,12
"33363",NA,0,-22,4,66,3275,9,11,12
"33415",NA,0,-18,8,84,3327,9,11,12
"33500",NA,0,-18,8,86,3412,9,11,12
"33508",NA,0,-7,19,105,3420,9,11,12
"33546",NA,0,-7,19,102,3458,9,11,12
"33627",NA,0,-13,13,86,3539,9,11,12
"33671",NA,0,-20,6,71,3583,9,11,12
"33713",NA,0,-20,6,79,3625,9,11,12
"33717",NA,0,-19,7,62,3629,9,11,12
"33729",NA,0,-18,8,79,3641,9,11,12
"33741",NA,0,-18,8,85,3653,9,11,12
"33771",NA,0,-18,8,74,3683,9,11,12
"33847",NA,0,-18,8,79,3759,9,11,12
"34340",NA,0,-21,5,76,491,10,12,13
"34341",NA,0,-15,11,70,492,10,12,13
"34342",NA,0,-10,16,65,493,10,12,13
"34343",NA,0,-22,4,89,494,10,12,13
"34344",0,1,-23,3,69,495,10,12,13
"34345",NA,0,-19,7,66,496,10,12,13
"34346",NA,0,-18,8,89,497,10,12,13
"34347",NA,0,-16,10,64,498,10,12,13
"34348",NA,0,-6,20,96,499,10,12,13
"34349",NA,0,-13,13,78,500,10,12,13
"34350",NA,0,-15,11,56,501,10,12,13
"34351",NA,0,-7,19,70,502,10,12,13
"34352",NA,0,-21,5,65,503,10,12,13
"34353",NA,0,-15,11,63,504,10,12,13
"34354",NA,0,-20,6,79,505,10,12,13
"34355",NA,0,-17,9,68,506,10,12,13
"34356",NA,0,-8,18,69,507,10,12,13
"34357",NA,0,-20,6,64,508,10,12,13
"34358",NA,0,-7,19,68,509,10,12,13
"34359",NA,0,-19,7,62,510,10,12,13
"34361",NA,0,-13,13,79,512,10,12,13
"34362",NA,0,-20,6,67,513,10,12,13
"34364",NA,0,-15,11,65,515,10,12,13
"34365",NA,0,-6,20,93,516,10,12,13
"34366",-1,1,-6,20,64,517,10,12,13
"34367",-1,1,-19,7,68,518,10,12,13
"34368",NA,0,-7,19,94,519,10,12,13
"34369",NA,0,-23,3,75,520,10,12,13
"34370",NA,0,-19,7,61,521,10,12,13
"34371",NA,0,-7,19,63,522,10,12,13
"34372",NA,0,-8,18,63,523,10,12,13
"34373",NA,0,-16,10,72,524,10,12,13
"34374",2,1,-4,22,105,525,10,12,13
"34375",NA,0,-16,10,61,526,10,12,13
"34376",NA,0,-12,14,64,527,10,12,13
"34377",NA,0,-17,9,58,528,10,12,13
"34378",NA,0,-8,18,70,529,10,12,13
"34379",NA,0,-16,10,72,530,10,12,13
"34380",-1,1,-23,3,70,531,10,12,13
"34381",NA,0,-20,6,77,532,10,12,13
"34382",-1,1,-6,20,59,533,10,12,13
"34383",NA,0,-18,8,64,534,10,12,13
"34384",NA,0,-23,3,72,535,10,12,13
"34385",NA,0,-8,18,64,536,10,12,13
"34386",NA,0,-8,18,64,537,10,12,13
"34387",NA,0,-10,16,58,538,10,12,13
"34388",NA,0,-9,17,71,539,10,12,13
"34389",NA,0,-15,11,60,540,10,12,13
"34390",NA,0,-9,17,70,541,10,12,13
"34391",NA,0,-14,12,76,542,10,12,13
"34392",-6,1,-15,11,88,543,10,12,13
"34393",NA,0,-23,3,68,544,10,12,13
"34394",NA,0,-23,3,63,545,10,12,13
"34395",NA,0,-6,20,74,546,10,12,13
"34396",0,1,-14,12,67,547,10,12,13
"34397",NA,0,-23,3,78,548,10,12,13
"34398",NA,0,-20,6,62,549,10,12,13
"34399",4,1,-8,18,72,550,10,12,13
"34400",NA,0,-15,11,60,551,10,12,13
"34401",-1,1,-20,6,65,552,10,12,13
"34402",0,1,-22,4,71,553,10,12,13
"34403",NA,0,-9,17,79,554,10,12,13
"34404",1,1,-17,9,74,555,10,12,13
"34405",NA,0,-20,6,66,556,10,12,13
"34406",NA,0,-7,19,71,557,10,12,13
"34407",NA,0,-6,20,84,558,10,12,13
"34408",1,1,-11,15,67,559,10,12,13
"34409",NA,0,-13,13,67,560,10,12,13
"34410",-1,1,-20,6,72,561,10,12,13
"34411",0,1,-7,19,79,562,10,12,13
"34412",NA,0,-5,21,76,563,10,12,13
"34413",-2,1,-11,15,70,564,10,12,13
"34414",NA,0,-14,12,68,565,10,12,13
"34415",NA,0,-19,7,64,566,10,12,13
"34416",NA,0,-4,22,65,567,10,12,13
"34417",NA,0,-15,11,63,568,10,12,13
"34418",NA,0,-21,5,69,569,10,12,13
"34419",0,1,-19,7,70,570,10,12,13
"34420",NA,0,-18,8,69,571,10,12,13
"34421",NA,0,-7,19,64,572,10,12,13
"34422",NA,0,-6,20,72,573,10,12,13
"34423",NA,0,-9,17,80,574,10,12,13
"34424",NA,0,-5,21,67,575,10,12,13
"34425",NA,0,-8,18,61,576,10,12,13
"34426",NA,0,-5,21,73,577,10,12,13
"34427",NA,0,-7,19,64,578,10,12,13
"34428",NA,0,-11,15,82,579,10,12,13
"34429",NA,0,-9,17,69,580,10,12,13
"34430",0,1,-7,19,68,581,10,12,13
"34431",NA,0,-19,7,70,582,10,12,13
"34432",NA,0,-4,22,93,583,10,12,13
"34433",NA,0,-7,19,91,584,10,12,13
"34434",NA,0,-14,12,80,585,10,12,13
"34436",NA,0,-22,4,67,587,10,12,13
"34437",0,1,-21,5,72,588,10,12,13
"34438",NA,0,-15,11,62,589,10,12,13
"34439",-2,1,-11,15,72,590,10,12,13
"34440",NA,0,-4,22,67,591,10,12,13
"34441",NA,0,-16,10,63,592,10,12,13
"34442",NA,0,-17,9,79,593,10,12,13
"34443",NA,0,-5,21,71,594,10,12,13
"34444",1,1,-6,20,67,595,10,12,13
"34445",NA,0,-11,15,70,596,10,12,13
"34446",NA,0,-14,12,71,597,10,12,13
"34447",NA,0,-18,8,62,598,10,12,13
"34448",NA,0,-18,8,70,599,10,12,13
"34449",NA,0,-20,6,66,600,10,12,13
"34450",NA,0,-16,10,74,601,10,12,13
"34451",NA,0,-23,3,73,602,10,12,13
"34452",NA,0,-20,6,65,603,10,12,13
"34453",NA,0,-6,20,86,604,10,12,13
"34454",NA,0,-4,22,76,605,10,12,13
"34455",0,1,-23,3,72,606,10,12,13
"34456",-1,1,-18,8,75,607,10,12,13
"34457",NA,0,-18,8,62,608,10,12,13
"34458",NA,0,-10,16,80,609,10,12,13
"34459",NA,0,-20,6,72,610,10,12,13
"34460",NA,0,-16,10,62,611,10,12,13
"34461",1,1,-21,5,60,612,10,12,13
"34462",NA,0,-22,4,74,613,10,12,13
"34463",NA,0,-12,14,77,614,10,12,13
"34464",NA,0,-6,20,71,615,10,12,13
"34465",NA,0,-10,16,68,616,10,12,13
"34466",0,1,-19,7,63,617,10,12,13
"34467",3,1,-8,18,66,618,10,12,13
"34468",NA,0,-13,13,64,619,10,12,13
"34469",0,1,-4,22,65,620,10,12,13
"34470",NA,0,-7,19,70,621,10,12,13
"34471",NA,0,-11,15,69,622,10,12,13
"34472",NA,0,-19,7,68,623,10,12,13
"34473",0,1,-13,13,64,624,10,12,13
"34474",NA,0,-7,19,85,625,10,12,13
"34475",NA,0,-22,4,69,626,10,12,13
"34476",NA,0,-18,8,72,627,10,12,13
"34477",NA,0,-10,16,62,628,10,12,13
"34478",NA,0,-9,17,68,629,10,12,13
"34479",NA,0,-8,18,65,630,10,12,13
"34480",NA,0,-20,6,61,631,10,12,13
"34481",-1,1,-5,21,69,632,10,12,13
"34482",NA,0,-16,10,63,633,10,12,13
"34483",0,1,-14,12,72,634,10,12,13
"34484",NA,0,-14,12,64,635,10,12,13
"34485",NA,0,-5,21,79,636,10,12,13
"34486",NA,0,-10,16,71,637,10,12,13
"34487",1,1,-11,15,68,638,10,12,13
"34488",NA,0,-22,4,71,639,10,12,13
"34489",3,1,-4,22,90,640,10,12,13
"34490",NA,0,-18,8,67,641,10,12,13
"34491",NA,0,-4,22,77,642,10,12,13
"34492",-2,1,-14,12,83,643,10,12,13
"34493",3,1,-19,7,70,644,10,12,13
"34494",NA,0,-16,10,64,645,10,12,13
"34495",NA,0,-10,16,68,646,10,12,13
"34496",0,1,-10,16,68,647,10,12,13
"34497",NA,0,-7,19,69,648,10,12,13
"34498",2,1,-20,6,79,649,10,12,13
"34499",NA,0,-16,10,91,650,10,12,13
"34500",NA,0,-13,13,69,651,10,12,13
"34501",NA,0,-14,12,78,652,10,12,13
"34502",NA,0,-9,17,80,653,10,12,13
"34503",NA,0,-12,14,79,654,10,12,13
"34504",0,1,-5,21,77,655,10,12,13
"34505",NA,0,-11,15,88,656,10,12,13
"34506",NA,0,-15,11,91,657,10,12,13
"34507",NA,0,-21,5,66,658,10,12,13
"34508",NA,0,-20,6,72,659,10,12,13
"34509",NA,0,-8,18,65,660,10,12,13
"34510",NA,0,-14,12,63,661,10,12,13
"34511",NA,0,-23,3,70,662,10,12,13
"34512",NA,0,-9,17,75,663,10,12,13
"34513",0,1,-6,20,68,664,10,12,13
"34514",NA,0,-18,8,70,665,10,12,13
"34515",NA,0,-23,3,77,666,10,12,13
"34776",-4,1,-26,0,89,927,10,12,13
"34786",-1,1,-14,12,96,937,10,12,13
"34837",NA,0,-7,19,99,988,10,12,13
"34911",NA,0,-13,13,89,1062,10,12,13
"34985",0,1,-10,16,94,1136,10,12,13
"34992",NA,0,-26,0,115,1143,10,12,13
"35047",0,1,-10,16,106,1198,10,12,13
"35064",15,1,-11,15,97,1215,10,12,13
"35342",NA,0,-12,14,90,1493,10,12,13
"35392",NA,0,-5,21,87,1543,10,12,13
"35451",NA,0,-18,8,97,1602,10,12,13
"35510",NA,0,-23,3,87,1661,10,12,13
"35566",0,1,-15,11,81,1717,10,12,13
"35658",NA,0,-11,15,91,1809,10,12,13
"35663",NA,0,-12,14,64,1814,10,12,13
"35669",NA,0,-13,13,71,1820,10,12,13
"35672",NA,0,-11,15,88,1823,10,12,13
"35692",NA,0,-10,16,83,1843,10,12,13
"35696",1,1,-9,17,64,1847,10,12,13
"35708",NA,0,-10,16,79,1859,10,12,13
"35714",NA,0,-14,12,83,1865,10,12,13
"35721",NA,0,-25,1,95,1872,10,12,13
"35744",NA,0,-18,8,85,1895,10,12,13
"35745",NA,0,-21,5,74,1896,10,12,13
"35748",-4,1,-26,0,81,1899,10,12,13
"35767",NA,0,-21,5,75,1918,10,12,13
"35769",-8,1,-26,0,86,1920,10,12,13
"35775",NA,0,-23,3,97,1926,10,12,13
"35779",NA,0,-23,3,82,1930,10,12,13
"35783",-1,1,-22,4,81,1934,10,12,13
"35789",NA,0,-3,23,107,1940,10,12,13
"35796",NA,0,-6,20,123,1947,10,12,13
"35797",NA,0,-22,4,81,1948,10,12,13
"35804",NA,0,-6,20,76,1955,10,12,13
"35832",NA,0,-22,4,81,1983,10,12,13
"35838",-1,1,-19,7,84,1989,10,12,13
"35847",NA,0,-5,21,76,1998,10,12,13
"35850",NA,0,-19,7,75,2001,10,12,13
"35854",NA,0,-15,11,71,2005,10,12,13
"35858",NA,0,-17,9,105,2009,10,12,13
"35861",NA,0,-13,13,94,2012,10,12,13
"35867",NA,0,-8,18,98,2018,10,12,13
"35872",NA,0,-18,8,97,2023,10,12,13
"35881",NA,0,-15,11,91,2032,10,12,13
"35883",NA,0,-18,8,64,2034,10,12,13
"35901",NA,0,-18,8,90,2052,10,12,13
"35903",NA,0,-23,3,85,2054,10,12,13
"35909",NA,0,-14,12,82,2060,10,12,13
"35912",NA,0,-15,11,75,2063,10,12,13
"35915",0,1,-16,10,89,2066,10,12,13
"35917",NA,0,-7,19,88,2068,10,12,13
"35921",NA,0,-16,10,75,2072,10,12,13
"35922",0,1,-14,12,84,2073,10,12,13
"35935",NA,0,-7,19,72,2086,10,12,13
"35954",NA,0,-7,19,86,2105,10,12,13
"35980",NA,0,-4,22,104,2131,10,12,13
"35988",-1,1,-12,14,102,2139,10,12,13
"36018",NA,0,-26,0,97,2169,10,12,13
"36020",NA,0,-4,22,104,2171,10,12,13
"36031",NA,0,-7,19,76,2182,10,12,13
"36041",NA,0,-7,19,90,2192,10,12,13
"36053",0,1,-22,4,70,2204,10,12,13
"36056",NA,0,-19,7,82,2207,10,12,13
"36058",NA,0,-22,4,65,2209,10,12,13
"36070",NA,0,-22,4,70,2221,10,12,13
"36071",NA,0,-23,3,81,2222,10,12,13
"36072",NA,0,-22,4,67,2223,10,12,13
"36074",NA,0,-20,6,78,2225,10,12,13
"36082",NA,0,-22,4,68,2233,10,12,13
"36088",NA,0,-16,10,65,2239,10,12,13
"36089",0,1,-23,3,72,2240,10,12,13
"36090",NA,0,-22,4,69,2241,10,12,13
"36091",NA,0,-23,3,75,2242,10,12,13
"36094",NA,0,-22,4,104,2245,10,12,13
"36101",NA,0,-21,5,65,2252,10,12,13
"36104",-2,1,-16,10,74,2255,10,12,13
"36110",NA,0,-13,13,72,2261,10,12,13
"36124",NA,0,-14,12,71,2275,10,12,13
"36136",NA,0,-12,14,70,2287,10,12,13
"36141",NA,0,-26,0,95,2292,10,12,13
"36146",2,1,-8,18,88,2297,10,12,13
"36157",NA,0,-11,15,65,2308,10,12,13
"36164",0,1,-13,13,83,2315,10,12,13
"36166",NA,0,-19,7,74,2317,10,12,13
"36170",NA,0,-19,7,72,2321,10,12,13
"36172",NA,0,-13,13,74,2323,10,12,13
"36174",NA,0,-18,8,63,2325,10,12,13
"36176",NA,0,-23,3,93,2327,10,12,13
"36185",NA,0,-21,5,74,2336,10,12,13
"36190",NA,0,-17,9,85,2341,10,12,13
"36193",NA,0,-26,0,101,2344,10,12,13
"36198",0,1,-19,7,70,2349,10,12,13
"36204",NA,0,-16,10,84,2355,10,12,13
"36205",1,1,-13,13,91,2356,10,12,13
"36208",0,1,-22,4,81,2359,10,12,13
"36226",NA,0,-22,4,71,2377,10,12,13
"36229",NA,0,-7,19,87,2380,10,12,13
"36231",NA,0,-11,15,70,2382,10,12,13
"36242",NA,0,-6,20,90,2393,10,12,13
"36246",0,1,-7,19,73,2397,10,12,13
"36247",NA,0,-23,3,75,2398,10,12,13
"36272",0,1,-12,14,80,2423,10,12,13
"36287",NA,0,-14,12,73,2438,10,12,13
"36295",NA,0,-19,7,72,2446,10,12,13
"36297",-2,1,-6,20,70,2448,10,12,13
"36302",NA,0,-11,15,69,2453,10,12,13
"36309",NA,0,-15,11,77,2460,10,12,13
"36311",NA,0,-5,21,60,2462,10,12,13
"36312",NA,0,-22,4,71,2463,10,12,13
"36314",NA,0,-13,13,68,2465,10,12,13
"36317",0,1,-9,17,69,2468,10,12,13
"36325",NA,0,-14,12,59,2476,10,12,13
"36327",NA,0,-9,17,85,2478,10,12,13
"36332",NA,0,-14,12,67,2483,10,12,13
"36339",NA,0,-7,19,89,2490,10,12,13
"36343",0,1,-6,20,62,2494,10,12,13
"36345",NA,0,-6,20,84,2496,10,12,13
"36353",NA,0,-20,6,77,2504,10,12,13
"36357",NA,0,-21,5,85,2508,10,12,13
"36361",NA,0,-20,6,79,2512,10,12,13
"36363",NA,0,-22,4,92,2514,10,12,13
"36366",-3,1,-23,3,69,2517,10,12,13
"36373",NA,0,-23,3,93,2524,10,12,13
"36374",NA,0,-23,3,77,2525,10,12,13
"36376",NA,0,-22,4,72,2527,10,12,13
"36384",NA,0,-13,13,92,2535,10,12,13
"36386",NA,0,-19,7,87,2537,10,12,13
"36396",0,1,-23,3,70,2547,10,12,13
"36400",NA,0,-22,4,72,2551,10,12,13
"36413",NA,0,-7,19,86,2564,10,12,13
"36421",NA,0,-6,20,100,2572,10,12,13
"36423",NA,0,-6,20,90,2574,10,12,13
"36428",NA,0,-4,22,67,2579,10,12,13
"36458",NA,0,-6,20,78,2609,10,12,13
"36459",NA,0,-7,19,76,2610,10,12,13
"36489",NA,0,-13,13,NA,2640,10,12,13
"36494",-3,1,-16,10,82,2645,10,12,13
"36499",NA,0,-15,11,106,2650,10,12,13
"36505",NA,0,-15,11,88,2656,10,12,13
"36506",0,1,-14,12,79,2657,10,12,13
"36514",NA,0,-6,20,121,2665,10,12,13
"36515",NA,0,-6,20,75,2666,10,12,13
"36522",1,1,-4,22,68,2673,10,12,13
"36524",2,1,-4,22,122,2675,10,12,13
"36525",NA,0,-6,20,108,2676,10,12,13
"36534",0,1,-17,9,70,2685,10,12,13
"36537",0,1,-7,19,168,2688,10,12,13
"36538",NA,0,-6,20,72,2689,10,12,13
"36559",NA,0,-5,21,97,2710,10,12,13
"36567",NA,0,-21,5,81,2718,10,12,13
"36600",1,1,-4,22,87,2751,10,12,13
"36936",NA,0,-17,9,74,3087,10,12,13
"36938",NA,0,-14,12,96,3089,10,12,13
"36994",0,1,-7,19,120,3145,10,12,13
"37073",NA,0,-11,15,104,3224,10,12,13
"37081",NA,0,-20,6,88,3232,10,12,13
"37095",NA,0,-16,10,88,3246,10,12,13
"37111",NA,0,-23,3,70,3262,10,12,13
"37139",0,1,-23,3,70,3290,10,12,13
"37179",NA,0,-19,7,79,3330,10,12,13
"37195",-1,1,-19,7,76,3346,10,12,13
"37262",NA,0,-17,9,86,3413,10,12,13
"37271",0,1,-7,19,121,3422,10,12,13
"37316",NA,0,-7,19,104,3467,10,12,13
"37516",NA,0,-16,10,87,3667,10,12,13
"37583",NA,0,-22,4,84,3734,10,12,13
"37598",NA,0,-23,3,75,3749,10,12,13
"37606",NA,0,-19,7,75,3757,10,12,13
"38105",NA,0,-23,3,76,495,11,13,14
"38127",NA,0,-5,21,67,517,11,13,14
"38128",NA,0,-18,8,72,518,11,13,14
"38135",NA,0,-6,20,111,525,11,13,14
