"","ID","IND_ID","Y","Yrecap","DL","UL","St_Size","End_Size","Period","Interval","St_Date","St_Month","St_Year","End_Date","End_Month","End_Year"
"28987",2660,"a0900067000125884  ",NA,0,-6,20,67,NA,8,NA,17237,3,2017,NA,NA,NA
"28988",2661,"a0900067000125886  ",NA,0,-5,21,64,NA,8,NA,17237,3,2017,NA,NA,NA
"28989",2662,"a0900067000125887  ",NA,0,-14,12,89,NA,8,NA,17237,3,2017,NA,NA,NA
"28990",2663,"a0900067000125889  ",NA,0,-9,17,84,NA,8,NA,17237,3,2017,NA,NA,NA
"28991",2664,"a0900067000125895  ",NA,0,-5,21,65,NA,8,NA,17237,3,2017,NA,NA,NA
"28992",2665,"a0900067000125896  ",NA,0,-5,21,97,NA,8,NA,17237,3,2017,NA,NA,NA
"28993",2666,"a0900067000125897  ",NA,0,-5,21,58,NA,8,NA,17237,3,2017,NA,NA,NA
"28994",2667,"a0900067000125898  ",NA,0,-6,20,68,NA,8,NA,17237,3,2017,NA,NA,NA
"28995",2668,"a0900067000125900  ",NA,0,-10,16,67,NA,8,NA,17237,3,2017,NA,NA,NA
"28997",2670,"a0900067000125902  ",NA,0,-6,20,78,NA,8,NA,17237,3,2017,NA,NA,NA
"28998",2671,"a0900067000125903  ",NA,0,-4,22,63,NA,8,NA,17237,3,2017,NA,NA,NA
"28999",2672,"a0900067000125905  ",NA,0,-5,21,71,NA,8,NA,17237,3,2017,NA,NA,NA
"29000",2673,"a0900067000125906  ",NA,0,-5,21,63,NA,8,NA,17237,3,2017,NA,NA,NA
"29001",2674,"a0900067000125908  ",NA,0,-9,17,82,NA,8,NA,17237,3,2017,NA,NA,NA
"29002",2675,"a0900067000125909  ",NA,0,-5,21,96,NA,8,NA,17237,3,2017,NA,NA,NA
"29003",2676,"a0900067000125916  ",NA,0,-5,21,73,NA,8,NA,17237,3,2017,NA,NA,NA
"29004",2677,"a0900067000125917  ",NA,0,-10,16,72,NA,8,NA,17237,3,2017,NA,NA,NA
"29005",2678,"a0900067000125918  ",NA,0,-6,20,61,NA,8,NA,17237,3,2017,NA,NA,NA
"29008",2681,"a0900067000125920  ",NA,0,-4,22,62,NA,8,NA,17237,3,2017,NA,NA,NA
"29009",2682,"a0900067000125921  ",NA,0,-17,9,60,NA,8,NA,17237,3,2017,NA,NA,NA
"29010",2683,"a0900067000125924  ",NA,0,-9,17,67,NA,8,NA,17237,3,2017,NA,NA,NA
"29012",2685,"a0900067000125925  ",NA,0,-16,10,61,NA,8,NA,17237,3,2017,NA,NA,NA
"29013",2686,"a0900067000125929  ",NA,0,-5,21,66,NA,8,NA,17237,3,2017,NA,NA,NA
"29015",2688,"a0900067000125931  ",NA,0,-7,19,141,NA,8,NA,17237,3,2017,NA,NA,NA
"29016",2689,"a0900067000125933  ",NA,0,-4,22,65,NA,8,NA,17237,3,2017,NA,NA,NA
"29017",2690,"a0900067000125934  ",NA,0,-4,22,68,NA,8,NA,17237,3,2017,NA,NA,NA
"29019",2692,"a0900067000125935  ",NA,0,-5,21,73,NA,8,NA,17237,3,2017,NA,NA,NA
"29020",2693,"a0900067000125936  ",NA,0,-6,20,91,NA,8,NA,17237,3,2017,NA,NA,NA
"29022",2695,"a0900067000125937  ",NA,0,-10,16,77,NA,8,NA,17237,3,2017,NA,NA,NA
"29023",2696,"a0900067000125939  ",NA,0,-10,16,109,NA,8,NA,17237,3,2017,NA,NA,NA
"29024",2697,"a0900067000125940  ",NA,0,-4,22,67,NA,8,NA,17237,3,2017,NA,NA,NA
"29025",2698,"a0900067000125943  ",NA,0,-8,18,90,NA,8,NA,17237,3,2017,NA,NA,NA
"29026",2699,"a0900067000125945  ",NA,0,-5,21,61,NA,8,NA,17237,3,2017,NA,NA,NA
"29027",2700,"a0900067000125946  ",NA,0,-14,12,73,NA,8,NA,17237,3,2017,NA,NA,NA
"29028",2701,"a0900067000125948  ",NA,0,-4,22,61,NA,8,NA,17237,3,2017,NA,NA,NA
"29029",2702,"a0900067000125951  ",NA,0,-5,21,76,NA,8,NA,17237,3,2017,NA,NA,NA
"29030",2703,"a0900067000125952  ",NA,0,-9,17,77,NA,8,NA,17237,3,2017,NA,NA,NA
"29032",2705,"a0900067000125953  ",NA,0,-9,17,62,NA,8,NA,17237,3,2017,NA,NA,NA
"29033",2706,"a0900067000125954  ",NA,0,-9,17,71,NA,8,NA,17237,3,2017,NA,NA,NA
"29034",2707,"a0900067000125956  ",NA,0,-4,22,56,NA,8,NA,17237,3,2017,NA,NA,NA
"29035",2708,"a0900067000125957  ",NA,0,-10,16,68,NA,8,NA,17237,3,2017,NA,NA,NA
"29036",2709,"a0900067000125959  ",NA,0,-8,18,68,NA,8,NA,17237,3,2017,NA,NA,NA
"29037",2710,"a0900067000125960  ",NA,0,-7,19,77,NA,8,NA,17237,3,2017,NA,NA,NA
"29038",2711,"a0900067000125961  ",NA,0,-5,21,90,NA,8,NA,17237,3,2017,NA,NA,NA
"29039",2712,"a0900067000125962  ",NA,0,-9,17,69,NA,8,NA,17237,3,2017,NA,NA,NA
"29040",2713,"a0900067000125965  ",NA,0,-4,22,55,NA,8,NA,17237,3,2017,NA,NA,NA
"29041",2714,"a0900067000125966  ",NA,0,-9,17,93,NA,8,NA,17237,3,2017,NA,NA,NA
"29042",2715,"a0900067000125967  ",NA,0,-4,22,104,NA,8,NA,17237,3,2017,NA,NA,NA
"29043",2716,"a0900067000125968  ",NA,0,-8,18,65,NA,8,NA,17237,3,2017,NA,NA,NA
"29044",2717,"a0900067000125970  ",NA,0,-8,18,89,NA,8,NA,17237,3,2017,NA,NA,NA
"29045",2718,"a0900067000125977  ",NA,0,-9,17,68,NA,8,NA,17237,3,2017,NA,NA,NA
"29046",2719,"a0900067000125978  ",NA,0,-4,22,62,NA,8,NA,17237,3,2017,NA,NA,NA
"29083",2756,"a0982000403060193  ",NA,0,-5,21,76,NA,8,NA,17237,3,2017,NA,NA,NA
"29112",2785,"a0982000403060269  ",NA,0,-15,11,82,NA,8,NA,17237,3,2017,NA,NA,NA
"29121",2794,"a0982000403060283  ",NA,0,-9,17,83,NA,8,NA,17237,3,2017,NA,NA,NA
"29192",2865,"a0982000403060426  ",NA,0,-5,21,91,NA,8,NA,17237,3,2017,NA,NA,NA
"29279",2952,"a0982000407050006  ",NA,0,-5,21,84,NA,8,NA,17237,3,2017,NA,NA,NA
"29326",2999,"a0982000407050089  ",NA,0,-22,4,71,NA,8,NA,17239,3,2017,NA,NA,NA
"29382",3055,"a0982000407050212  ",NA,0,-14,12,87,NA,8,NA,17237,3,2017,NA,NA,NA
"29414",3087,"a0982000407050247  ",NA,0,-17,9,72,NA,8,NA,17237,3,2017,NA,NA,NA
"29462",3135,"a0982000407050314  ",NA,0,-5,21,89,NA,8,NA,17237,3,2017,NA,NA,NA
"29477",3150,"a0982000407050335  ",NA,0,-4,22,72,NA,8,NA,17237,3,2017,NA,NA,NA
"29514",3187,"a0982000407050607  ",NA,0,-15,11,74,NA,8,NA,17237,3,2017,NA,NA,NA
"29520",3193,"a0982000407050614  ",NA,0,-9,17,89,NA,8,NA,17237,3,2017,NA,NA,NA
"29539",3212,"a0982000407050635  ",NA,0,-13,13,64,NA,8,NA,17237,3,2017,NA,NA,NA
"29575",3248,"a0982000407050675  ",NA,0,-16,10,62,NA,8,NA,17237,3,2017,NA,NA,NA
"29730",3403,"a0982000407063260  ",NA,0,-4,22,96,NA,8,NA,17237,3,2017,NA,NA,NA
"29754",3427,"a0982000407063284  ",NA,0,-13,13,70,NA,8,NA,17237,3,2017,NA,NA,NA
"29760",3433,"a0982000407063291  ",NA,0,-5,21,84,NA,8,NA,17237,3,2017,NA,NA,NA
"29786",3459,"a0982000407063321  ",NA,0,-7,19,100,NA,8,NA,17237,3,2017,NA,NA,NA
"29961",3634,"a0982000407063515  ",NA,0,-18,8,86,NA,8,NA,17237,3,2017,NA,NA,NA
"30011",3684,"a0982000407069564  ",NA,0,-17,9,70,NA,8,NA,17237,3,2017,NA,NA,NA
"30030",3703,"a0982000407069585  ",NA,0,-9,17,99,NA,8,NA,17237,3,2017,NA,NA,NA
"30084",3757,"a0982000407069653  ",NA,0,-19,7,66,NA,8,NA,17239,3,2017,NA,NA,NA
"31062",974,"a0900067000076719",NA,0,-15,11,90,NA,9,NA,17305,5,2017,NA,NA,NA
"31223",1135,"a0900067000077108",NA,0,-10,16,92,NA,9,NA,17305,5,2017,NA,NA,NA
"31444",1356,"a0900067000080183",NA,0,-10,16,86,NA,9,NA,17305,5,2017,NA,NA,NA
"31668",1580,"a0900067000080536",NA,0,-19,7,85,NA,9,NA,17305,5,2017,NA,NA,NA
"31689",1601,"a0900067000080607",NA,0,-19,7,95,NA,9,NA,17305,5,2017,NA,NA,NA
"31749",1661,"a0900067000080845  ",0,1,-0.5,0.5,85,87,9,51,17306,5,2017,17357,7,2017
"31798",1710,"a0900067000084725",NA,0,-14,12,85,NA,9,NA,17305,5,2017,NA,NA,NA
"31825",1737,"a0900067000085088",NA,0,-14,12,96,NA,9,NA,17305,5,2017,NA,NA,NA
"31925",1837,"a0900067000121840  ",NA,0,-20,6,63,NA,9,NA,17306,5,2017,NA,NA,NA
"31936",1848,"a0900067000121863",NA,0,-12,14,69,NA,9,NA,17305,5,2017,NA,NA,NA
"31938",1850,"a0900067000121864",NA,0,-11,15,72,NA,9,NA,17305,5,2017,NA,NA,NA
"31952",1864,"a0900067000121895",NA,0,-14,12,72,NA,9,NA,17305,5,2017,NA,NA,NA
"31978",1890,"a0900067000121998  ",NA,0,-23,3,79,NA,9,NA,17306,5,2017,NA,NA,NA
"31989",1901,"a0900067000122020",NA,0,-17,9,77,NA,9,NA,17305,5,2017,NA,NA,NA
"32007",1919,"a0900067000122048  ",NA,0,-22,4,73,NA,9,NA,17306,5,2017,NA,NA,NA
"32018",1930,"a0900067000122067  ",1,1,0.5,1.5,79,82,9,51,17306,5,2017,17357,7,2017
"32020",1932,"a0900067000122073",NA,0,-17,9,77,NA,9,NA,17305,5,2017,NA,NA,NA
"32038",1950,"a0900067000122206  ",NA,0,-22,4,86,NA,9,NA,17306,5,2017,NA,NA,NA
"32052",1964,"a0900067000122227",NA,0,-6,20,80,NA,9,NA,17305,5,2017,NA,NA,NA
"32072",1984,"a0900067000122258",NA,0,-19,7,68,NA,9,NA,17305,5,2017,NA,NA,NA
"32081",1993,"a0900067000122274",NA,0,-5,21,68,NA,9,NA,17305,5,2017,NA,NA,NA
"32088",2000,"a0900067000122283",NA,0,-19,7,74,NA,9,NA,17305,5,2017,NA,NA,NA
"32090",2002,"a0900067000122284",NA,0,-15,11,119,NA,9,NA,17305,5,2017,NA,NA,NA
"32098",2010,"a0900067000122292",NA,0,-6,20,94,NA,9,NA,17305,5,2017,NA,NA,NA
"32104",2016,"a0900067000122299",NA,0,-15,11,73,NA,9,NA,17305,5,2017,NA,NA,NA
"32125",2037,"a0900067000122331",NA,0,-18,8,79,NA,9,NA,17305,5,2017,NA,NA,NA
"32127",2039,"a0900067000122333",NA,0,-17,9,96,NA,9,NA,17305,5,2017,NA,NA,NA
"32130",2042,"a0900067000122335  ",NA,0,-23,3,78,NA,9,NA,17306,5,2017,NA,NA,NA
"32131",2043,"a0900067000122337",NA,0,-17,9,68,NA,9,NA,17305,5,2017,NA,NA,NA
"32134",2046,"a0900067000122339",NA,0,-4,22,73,NA,9,NA,17305,5,2017,NA,NA,NA
"32137",2049,"a0900067000122341",NA,0,-14,12,96,NA,9,NA,17305,5,2017,NA,NA,NA
"32141",2053,"a0900067000122345  ",NA,0,-23,3,73,NA,9,NA,17306,5,2017,NA,NA,NA
"32143",2055,"a0900067000122348",NA,0,-18,8,66,NA,9,NA,17305,5,2017,NA,NA,NA
"32149",2061,"a0900067000122355",NA,0,-17,9,70,NA,9,NA,17305,5,2017,NA,NA,NA
"32153",2065,"a0900067000122360",NA,0,-15,11,80,NA,9,NA,17305,5,2017,NA,NA,NA
"32159",2071,"a0900067000122369",NA,0,-9,17,70,NA,9,NA,17305,5,2017,NA,NA,NA
"32163",2075,"a0900067000122372",NA,0,-19,7,65,NA,9,NA,17305,5,2017,NA,NA,NA
"32167",2079,"a0900067000122378",NA,0,-10,16,76,NA,9,NA,17305,5,2017,NA,NA,NA
"32176",2088,"a0900067000122391",NA,0,-15,11,82,NA,9,NA,17305,5,2017,NA,NA,NA
"32206",2118,"a0900067000122436  ",NA,0,-24,2,69,NA,9,NA,17306,5,2017,NA,NA,NA
"32212",2124,"a0900067000122444",NA,0,-6,20,90,NA,9,NA,17305,5,2017,NA,NA,NA
"32226",2138,"a0900067000122462",NA,0,-8,18,100,NA,9,NA,17305,5,2017,NA,NA,NA
"32239",2151,"a0900067000122482",NA,0,-7,19,99,NA,9,NA,17305,5,2017,NA,NA,NA
"32241",2153,"a0900067000122485",NA,0,-5,21,68,NA,9,NA,17305,5,2017,NA,NA,NA
"32244",2156,"a0900067000122494",NA,0,-5,21,74,NA,9,NA,17305,5,2017,NA,NA,NA
"32256",2168,"a0900067000122545",NA,0,-7,19,104,NA,9,NA,17305,5,2017,NA,NA,NA
"32260",2172,"a0900067000122556",NA,0,-6,20,91,NA,9,NA,17305,5,2017,NA,NA,NA
"32267",2179,"a0900067000122571",NA,0,-6,20,72,NA,9,NA,17305,5,2017,NA,NA,NA
"32269",2181,"a0900067000122572",NA,0,-7,19,72,NA,9,NA,17305,5,2017,NA,NA,NA
"32271",2183,"a0900067000122578",NA,0,-7,19,94,NA,9,NA,17305,5,2017,NA,NA,NA
"32275",2187,"a0900067000122583",NA,0,-13,13,85,NA,9,NA,17305,5,2017,NA,NA,NA
"32278",2190,"a0900067000122585  ",NA,0,-22,4,66,NA,9,NA,17306,5,2017,NA,NA,NA
"32279",2191,"a0900067000122586",NA,0,-7,19,87,NA,9,NA,17305,5,2017,NA,NA,NA
"32283",2195,"a0900067000122589",NA,0,-19,7,70,NA,9,NA,17305,5,2017,NA,NA,NA
"32292",2204,"a0900067000122598  ",-1,1,-1.5,-0.5,66,70,9,51,17306,5,2017,17357,7,2017
"32299",2211,"a0900067000122607",NA,0,-17,9,78,NA,9,NA,17305,5,2017,NA,NA,NA
"32305",2217,"a0900067000122613  ",NA,0,-23,3,68,NA,9,NA,17306,5,2017,NA,NA,NA
"32311",2223,"a0900067000122621  ",-1,1,-1.5,-0.5,66,67,9,51,17306,5,2017,17357,7,2017
"32315",2227,"a0900067000122625  ",NA,0,-22,4,58,NA,9,NA,17306,5,2017,NA,NA,NA
"32319",2231,"a0900067000122631  ",NA,0,-22,4,72,NA,9,NA,17306,5,2017,NA,NA,NA
"32324",2236,"a0900067000122639",NA,0,-18,8,57,NA,9,NA,17305,5,2017,NA,NA,NA
"32328",2240,"a0900067000122644  ",0,1,-0.5,0.5,72,72,9,51,17306,5,2017,17357,7,2017
"32330",2242,"a0900067000122646  ",0,1,-0.5,0.5,69,75,9,51,17306,5,2017,17357,7,2017
"32340",2252,"a0900067000122657  ",0,1,-0.5,0.5,64,65,9,51,17306,5,2017,17357,7,2017
"32345",2257,"a0900067000122666  ",NA,0,-22,4,95,NA,9,NA,17306,5,2017,NA,NA,NA
"32348",2260,"a0900067000122669",NA,0,-13,13,70,NA,9,NA,17305,5,2017,NA,NA,NA
"32354",2266,"a0900067000122677  ",NA,0,-23,3,73,NA,9,NA,17306,5,2017,NA,NA,NA
"32359",2271,"a0900067000124987",NA,0,-9,17,63,NA,9,NA,17305,5,2017,NA,NA,NA
"32376",2288,"a0900067000125022",NA,0,-16,10,75,NA,9,NA,17305,5,2017,NA,NA,NA
"32379",2291,"a0900067000125026",NA,0,-15,11,103,NA,9,NA,17305,5,2017,NA,NA,NA
"32381",2293,"a0900067000125031",NA,0,-11,15,75,NA,9,NA,17305,5,2017,NA,NA,NA
"32392",2304,"a0900067000125058",NA,0,-11,15,66,NA,9,NA,17305,5,2017,NA,NA,NA
"32400",2312,"a0900067000125074",NA,0,-10,16,63,NA,9,NA,17305,5,2017,NA,NA,NA
"32408",2320,"a0900067000125093",NA,0,-19,7,70,NA,9,NA,17305,5,2017,NA,NA,NA
"32410",2322,"a0900067000125095",NA,0,-13,13,69,NA,9,NA,17305,5,2017,NA,NA,NA
"32421",2333,"a0900067000125108",NA,0,-16,10,66,NA,9,NA,17305,5,2017,NA,NA,NA
"32440",2352,"a0900067000125143  ",NA,0,-22,4,91,NA,9,NA,17306,5,2017,NA,NA,NA
"32442",2354,"a0900067000125148",NA,0,-16,10,71,NA,9,NA,17305,5,2017,NA,NA,NA
"32447",2359,"a0900067000125152  ",0,1,-0.5,0.5,72,81,9,51,17306,5,2017,17357,7,2017
"32451",2363,"a0900067000125160  ",NA,0,-22,4,86,NA,9,NA,17306,5,2017,NA,NA,NA
"32465",2377,"a0900067000125281  ",1,1,0.5,1.5,66,71,9,51,17306,5,2017,17357,7,2017
"32466",2378,"a0900067000125284",NA,0,-8,18,63,NA,9,NA,17305,5,2017,NA,NA,NA
"32467",2379,"a0900067000125289",NA,0,-6,20,87,NA,9,NA,17305,5,2017,NA,NA,NA
"32469",2381,"a0900067000125292",NA,0,-12,14,68,NA,9,NA,17305,5,2017,NA,NA,NA
"32471",2383,"a0900067000125294",NA,0,-8,18,64,NA,9,NA,17305,5,2017,NA,NA,NA
"32473",2385,"a0900067000125295",NA,0,-7,19,59,NA,9,NA,17305,5,2017,NA,NA,NA
"32475",2387,"a0900067000125296",NA,0,-7,19,82,NA,9,NA,17305,5,2017,NA,NA,NA
"32476",2388,"a0900067000125297",NA,0,-7,19,69,NA,9,NA,17305,5,2017,NA,NA,NA
"32477",2389,"a0900067000125302",NA,0,-4,22,64,NA,9,NA,17305,5,2017,NA,NA,NA
"32479",2391,"a0900067000125304",NA,0,-11,15,67,NA,9,NA,17305,5,2017,NA,NA,NA
"32480",2392,"a0900067000125305",NA,0,-8,18,85,NA,9,NA,17305,5,2017,NA,NA,NA
"32482",2394,"a0900067000125309",NA,0,-11,15,83,NA,9,NA,17305,5,2017,NA,NA,NA
"32484",2396,"a0900067000125311",NA,0,-7,19,70,NA,9,NA,17305,5,2017,NA,NA,NA
"32486",2398,"a0900067000125313  ",0,1,-0.5,0.5,72,75,9,51,17306,5,2017,17357,7,2017
"32488",2400,"a0900067000125322",NA,0,-6,20,53,NA,9,NA,17305,5,2017,NA,NA,NA
"32489",2401,"a0900067000125324",NA,0,-19,7,69,NA,9,NA,17305,5,2017,NA,NA,NA
"32491",2403,"a0900067000125325",NA,0,-4,22,69,NA,9,NA,17305,5,2017,NA,NA,NA
"32492",2404,"a0900067000125328",NA,0,-7,19,71,NA,9,NA,17305,5,2017,NA,NA,NA
"32493",2405,"a0900067000125330",NA,0,-5,21,58,NA,9,NA,17305,5,2017,NA,NA,NA
"32494",2406,"a0900067000125333",NA,0,-6,20,97,NA,9,NA,17305,5,2017,NA,NA,NA
"32495",2407,"a0900067000125335",NA,0,-9,17,75,NA,9,NA,17305,5,2017,NA,NA,NA
"32497",2409,"a0900067000125338",NA,0,-9,17,70,NA,9,NA,17305,5,2017,NA,NA,NA
"32498",2410,"a0900067000125342",NA,0,-11,15,68,NA,9,NA,17305,5,2017,NA,NA,NA
"32500",2412,"a0900067000125345",NA,0,-12,14,52,NA,9,NA,17305,5,2017,NA,NA,NA
"32501",2413,"a0900067000125349",NA,0,-7,19,97,NA,9,NA,17305,5,2017,NA,NA,NA
"32503",2415,"a0900067000125351  ",NA,0,-20,6,57,NA,9,NA,17306,5,2017,NA,NA,NA
"32504",2416,"a0900067000125356",NA,0,-9,17,100,NA,9,NA,17305,5,2017,NA,NA,NA
"32505",2417,"a0900067000125357",NA,0,-10,16,95,NA,9,NA,17305,5,2017,NA,NA,NA
"32506",2418,"a0900067000125364",NA,0,-10,16,74,NA,9,NA,17305,5,2017,NA,NA,NA
"32507",2419,"a0900067000125369",NA,0,-10,16,87,NA,9,NA,17305,5,2017,NA,NA,NA
"32508",2420,"a0900067000125371",NA,0,-7,19,71,NA,9,NA,17305,5,2017,NA,NA,NA
"32509",2421,"a0900067000125372",NA,0,-8,18,85,NA,9,NA,17305,5,2017,NA,NA,NA
"32510",2422,"a0900067000125373",NA,0,-12,14,78,NA,9,NA,17305,5,2017,NA,NA,NA
"32512",2424,"a0900067000125377",NA,0,-11,15,66,NA,9,NA,17305,5,2017,NA,NA,NA
"32513",2425,"a0900067000125379",NA,0,-8,18,66,NA,9,NA,17305,5,2017,NA,NA,NA
"32515",2427,"a0900067000125482",NA,0,-6,20,69,NA,9,NA,17305,5,2017,NA,NA,NA
"32516",2428,"a0900067000125483",NA,0,-9,17,76,NA,9,NA,17305,5,2017,NA,NA,NA
"32517",2429,"a0900067000125486",NA,0,-7,19,73,NA,9,NA,17305,5,2017,NA,NA,NA
"32519",2431,"a0900067000125488",NA,0,-9,17,71,NA,9,NA,17305,5,2017,NA,NA,NA
"32520",2432,"a0900067000125491",NA,0,-8,18,61,NA,9,NA,17305,5,2017,NA,NA,NA
"32521",2433,"a0900067000125492",NA,0,-10,16,84,NA,9,NA,17305,5,2017,NA,NA,NA
"32522",2434,"a0900067000125494",NA,0,-12,14,67,NA,9,NA,17305,5,2017,NA,NA,NA
"32523",2435,"a0900067000125495",NA,0,-13,13,87,NA,9,NA,17305,5,2017,NA,NA,NA
"32524",2436,"a0900067000125499",NA,0,-9,17,82,NA,9,NA,17305,5,2017,NA,NA,NA
"32525",2437,"a0900067000125500",NA,0,-10,16,66,NA,9,NA,17305,5,2017,NA,NA,NA
"32527",2439,"a0900067000125502",NA,0,-7,19,99,NA,9,NA,17305,5,2017,NA,NA,NA
"32528",2440,"a0900067000125504",NA,0,-5,21,78,NA,9,NA,17305,5,2017,NA,NA,NA
"32529",2441,"a0900067000125506",NA,0,-11,15,64,NA,9,NA,17305,5,2017,NA,NA,NA
"32530",2442,"a0900067000125507",NA,0,-6,20,73,NA,9,NA,17305,5,2017,NA,NA,NA
"32531",2443,"a0900067000125516",NA,0,-6,20,68,NA,9,NA,17305,5,2017,NA,NA,NA
"32532",2444,"a0900067000125517",NA,0,-10,16,73,NA,9,NA,17305,5,2017,NA,NA,NA
"32533",2445,"a0900067000125522",NA,0,-19,7,63,NA,9,NA,17305,5,2017,NA,NA,NA
"32535",2447,"a0900067000125524",NA,0,-6,20,62,NA,9,NA,17305,5,2017,NA,NA,NA
"32537",2449,"a0900067000125527",NA,0,-6,20,58,NA,9,NA,17305,5,2017,NA,NA,NA
"32538",2450,"a0900067000125528",NA,0,-10,16,71,NA,9,NA,17305,5,2017,NA,NA,NA
"32540",2452,"a0900067000125531",NA,0,-12,14,66,NA,9,NA,17305,5,2017,NA,NA,NA
"32542",2454,"a0900067000125532",NA,0,-11,15,64,NA,9,NA,17305,5,2017,NA,NA,NA
"32543",2455,"a0900067000125533",NA,0,-8,18,63,NA,9,NA,17305,5,2017,NA,NA,NA
"32545",2457,"a0900067000125534",NA,0,-10,16,62,NA,9,NA,17305,5,2017,NA,NA,NA
"32547",2459,"a0900067000125536",NA,0,-9,17,64,NA,9,NA,17305,5,2017,NA,NA,NA
"32549",2461,"a0900067000125537",NA,0,-6,20,58,NA,9,NA,17305,5,2017,NA,NA,NA
"32551",2463,"a0900067000125538  ",0,1,-0.5,0.5,67,71,9,51,17306,5,2017,17357,7,2017
"32552",2464,"a0900067000125540",NA,0,-13,13,65,NA,9,NA,17305,5,2017,NA,NA,NA
"32554",2466,"a0900067000125543",NA,0,-12,14,56,NA,9,NA,17305,5,2017,NA,NA,NA
"32555",2467,"a0900067000125547",NA,0,-8,18,66,NA,9,NA,17305,5,2017,NA,NA,NA
"32557",2469,"a0900067000125548",NA,0,-11,15,77,NA,9,NA,17305,5,2017,NA,NA,NA
"32558",2470,"a0900067000125549",NA,0,-8,18,72,NA,9,NA,17305,5,2017,NA,NA,NA
"32559",2471,"a0900067000125555",NA,0,-6,20,79,NA,9,NA,17305,5,2017,NA,NA,NA
"32561",2473,"a0900067000125557",NA,0,-6,20,61,NA,9,NA,17305,5,2017,NA,NA,NA
"32563",2475,"a0900067000125561",NA,0,-12,14,56,NA,9,NA,17305,5,2017,NA,NA,NA
"32565",2477,"a0900067000125562",NA,0,-10,16,71,NA,9,NA,17305,5,2017,NA,NA,NA
"32567",2479,"a0900067000125563",NA,0,-7,19,78,NA,9,NA,17305,5,2017,NA,NA,NA
"32569",2481,"a0900067000125565",NA,0,-9,17,90,NA,9,NA,17305,5,2017,NA,NA,NA
"32570",2482,"a0900067000125567",NA,0,-12,14,60,NA,9,NA,17305,5,2017,NA,NA,NA
"32572",2484,"a0900067000125568",NA,0,-10,16,75,NA,9,NA,17305,5,2017,NA,NA,NA
"32573",2485,"a0900067000125569",NA,0,-11,15,68,NA,9,NA,17305,5,2017,NA,NA,NA
"32575",2487,"a0900067000125571",NA,0,-6,20,63,NA,9,NA,17305,5,2017,NA,NA,NA
"32577",2489,"a0900067000125572",NA,0,-7,19,86,NA,9,NA,17305,5,2017,NA,NA,NA
"32579",2491,"a0900067000125573",NA,0,-7,19,85,NA,9,NA,17305,5,2017,NA,NA,NA
"32581",2493,"a0900067000125574",NA,0,-6,20,57,NA,9,NA,17305,5,2017,NA,NA,NA
"32583",2495,"a0900067000125576",NA,0,-6,20,81,NA,9,NA,17305,5,2017,NA,NA,NA
"32585",2497,"a0900067000125578  ",NA,0,-21,5,61,NA,9,NA,17306,5,2017,NA,NA,NA
"32586",2498,"a0900067000125579",NA,0,-6,20,58,NA,9,NA,17305,5,2017,NA,NA,NA
"32588",2500,"a0900067000125580",NA,0,-12,14,59,NA,9,NA,17305,5,2017,NA,NA,NA
"32589",2501,"a0900067000125581",NA,0,-19,7,64,NA,9,NA,17305,5,2017,NA,NA,NA
"32591",2503,"a0900067000125582  ",NA,0,-20,6,64,NA,9,NA,17306,5,2017,NA,NA,NA
"32592",2504,"a0900067000125583  ",0,1,-0.5,0.5,70,77,9,51,17306,5,2017,17357,7,2017
"32593",2505,"a0900067000125585",NA,0,-14,12,60,NA,9,NA,17305,5,2017,NA,NA,NA
"32595",2507,"a0900067000125587  ",NA,0,-21,5,73,NA,9,NA,17306,5,2017,NA,NA,NA
"32596",2508,"a0900067000125588  ",-2,1,-2.5,-1.5,83,85,9,51,17306,5,2017,17357,7,2017
"32597",2509,"a0900067000125589",NA,0,-15,11,64,NA,9,NA,17305,5,2017,NA,NA,NA
"32599",2511,"a0900067000125592",NA,0,-18,8,79,NA,9,NA,17305,5,2017,NA,NA,NA
"32601",2513,"a0900067000125598",NA,0,-19,7,82,NA,9,NA,17305,5,2017,NA,NA,NA
"32603",2515,"a0900067000125601",NA,0,-14,12,92,NA,9,NA,17305,5,2017,NA,NA,NA
"32604",2516,"a0900067000125602",NA,0,-15,11,134,NA,9,NA,17305,5,2017,NA,NA,NA
"32605",2517,"a0900067000125603  ",3,1,2.5,3.5,61,69,9,51,17306,5,2017,17357,7,2017
"32606",2518,"a0900067000125604",NA,0,-15,11,67,NA,9,NA,17305,5,2017,NA,NA,NA
"32608",2520,"a0900067000125605  ",NA,0,-20,6,59,NA,9,NA,17306,5,2017,NA,NA,NA
"32609",2521,"a0900067000125607  ",NA,0,-23,3,63,NA,9,NA,17306,5,2017,NA,NA,NA
"32610",2522,"a0900067000125610  ",NA,0,-23,3,64,NA,9,NA,17306,5,2017,NA,NA,NA
"32611",2523,"a0900067000125611",NA,0,-14,12,82,NA,9,NA,17305,5,2017,NA,NA,NA
"32613",2525,"a0900067000125615  ",0,1,-0.5,0.5,66,77,9,51,17306,5,2017,17357,7,2017
"32614",2526,"a0900067000125616",NA,0,-18,8,72,NA,9,NA,17305,5,2017,NA,NA,NA
"32615",2527,"a0900067000125618  ",0,1,-0.5,0.5,69,72,9,51,17306,5,2017,17357,7,2017
