"","Y","Yrecap","DL","UL","IND_ID","Period","St_occ","End_occ"
"4725",NA,0,-31,6,357,7,9,10
"4726",NA,0,-34,3,358,7,9,10
"4741",0,1,-29,8,373,7,9,10
"4752",NA,0,-30,7,384,7,9,10
"4755",0,1,-31,6,387,7,9,10
"4765",NA,0,-29,8,397,7,9,10
"4771",NA,0,-18,19,403,7,9,10
"4774",0,1,-29,8,406,7,9,10
"4779",0,1,-15,22,411,7,9,10
"4782",NA,0,-22,15,414,7,9,10
"4785",-1,1,-16,21,417,7,9,10
"4789",NA,0,-16,21,421,7,9,10
"4794",NA,0,-24,13,426,7,9,10
"4801",0,1,-14,23,433,7,9,10
"4802",NA,0,-18,19,434,7,9,10
"4803",NA,0,-14,23,435,7,9,10
"4804",NA,0,-24,13,436,7,9,10
"4805",NA,0,-12,25,437,7,9,10
"4806",NA,0,-11,26,438,7,9,10
"4807",-1,1,-14,23,439,7,9,10
"4808",NA,0,-21,16,440,7,9,10
"4809",NA,0,-13,24,441,7,9,10
"4810",2,1,-13,24,442,7,9,10
"4811",NA,0,-12,25,443,7,9,10
"4812",NA,0,-12,25,444,7,9,10
"4813",NA,0,-12,25,445,7,9,10
"4814",NA,0,-5,32,446,7,9,10
"4887",NA,0,-29,8,519,7,9,10
"4888",NA,0,-29,8,520,7,9,10
"4889",1,1,-27,10,521,7,9,10
"4890",NA,0,-21,16,522,7,9,10
"4891",NA,0,-34,3,523,7,9,10
"4892",NA,0,-34,3,524,7,9,10
"4893",NA,0,-26,11,525,7,9,10
"4894",NA,0,-24,13,526,7,9,10
"4895",-1,1,-27,10,527,7,9,10
"4896",0,1,-34,3,528,7,9,10
"4897",NA,0,-20,17,529,7,9,10
"4898",NA,0,-30,7,530,7,9,10
"4899",NA,0,-31,6,531,7,9,10
"4900",NA,0,-34,3,532,7,9,10
"4901",NA,0,-29,8,533,7,9,10
"4902",NA,0,-34,3,534,7,9,10
"4903",NA,0,-31,6,535,7,9,10
"4904",0,1,-17,20,536,7,9,10
"4905",NA,0,-19,18,537,7,9,10
"4906",NA,0,-20,17,538,7,9,10
"4907",NA,0,-34,3,539,7,9,10
"4908",NA,0,-34,3,540,7,9,10
"4909",NA,0,-34,3,541,7,9,10
"4910",0,1,-29,8,542,7,9,10
"4911",NA,0,-18,19,543,7,9,10
"4927",0,1,-34,3,559,7,9,10
"4937",-1,1,-32,5,569,7,9,10
"4940",NA,0,-28,9,572,7,9,10
"4957",-2,1,-14,23,589,7,9,10
"4979",0,1,-26,11,611,7,9,10
"4982",NA,0,-28,9,614,7,9,10
"4995",2,1,-21,16,627,7,9,10
"5008",NA,0,-29,8,640,7,9,10
"5011",NA,0,-34,3,643,7,9,10
"5012",0,1,-24,13,644,7,9,10
"5030",NA,0,-6,31,662,7,9,10
"5035",9,1,-18,19,667,7,9,10
"5056",NA,0,-20,17,688,7,9,10
"5057",-6,1,-29,8,689,7,9,10
"5058",NA,0,-16,21,690,7,9,10
"5066",NA,0,-6,31,698,7,9,10
"5067",NA,0,-13,24,699,7,9,10
"5068",3,1,-15,22,700,7,9,10
"5070",NA,0,-21,16,702,7,9,10
"5074",6,1,-12,25,706,7,9,10
"5085",NA,0,-23,14,717,7,9,10
"5297",NA,0,-19,18,201,8,10,11
"5303",0,1,-27,10,207,8,10,11
"5317",0,1,-31,6,221,8,10,11
"5318",6,1,-28,9,222,8,10,11
"5354",NA,0,-15,22,258,8,10,11
"5356",NA,0,-28,9,260,8,10,11
"5367",NA,0,-37,0,271,8,10,11
"5368",-5,1,-34,3,272,8,10,11
"5372",1,1,-23,14,276,8,10,11
"5375",NA,0,-34,3,279,8,10,11
"5377",NA,0,-23,14,281,8,10,11
"5383",NA,0,-11,26,287,8,10,11
"5386",NA,0,-37,0,290,8,10,11
"5395",NA,0,-28,9,299,8,10,11
"5399",NA,0,-31,6,303,8,10,11
"5407",NA,0,-18,19,311,8,10,11
"5408",NA,0,-14,23,312,8,10,11
"5411",NA,0,-22,15,315,8,10,11
"5412",NA,0,-10,27,316,8,10,11
"5420",NA,0,-22,15,324,8,10,11
"5423",NA,0,-27,10,327,8,10,11
"5430",NA,0,-18,19,334,8,10,11
"5432",-8,1,-37,0,336,8,10,11
"5434",NA,0,-34,3,338,8,10,11
"5437",0,1,-30,7,341,8,10,11
"5439",NA,0,-34,3,343,8,10,11
"5440",NA,0,-29,8,344,8,10,11
"5443",NA,0,-29,8,347,8,10,11
"5451",0,1,-29,8,355,8,10,11
"5456",1,1,-28,9,360,8,10,11
"5460",NA,0,-31,6,364,8,10,11
"5463",NA,0,-29,8,367,8,10,11
"5467",NA,0,-34,3,371,8,10,11
"5468",NA,0,-34,3,372,8,10,11
"5469",0,1,-29,8,373,8,10,11
"5483",0,1,-31,6,387,8,10,11
"5485",NA,0,-31,6,389,8,10,11
"5490",0,1,-29,8,394,8,10,11
"5494",NA,0,-13,24,398,8,10,11
"5498",NA,0,-23,14,402,8,10,11
"5502",NA,0,-29,8,406,8,10,11
"5507",NA,0,-15,22,411,8,10,11
"5511",NA,0,-19,18,415,8,10,11
"5512",NA,0,-29,8,416,8,10,11
"5513",-1,1,-15,22,417,8,10,11
"5515",12,1,-11,26,419,8,10,11
"5524",4,1,-20,17,428,8,10,11
"5525",3,1,-28,9,429,8,10,11
"5529",-1,1,-14,23,433,8,10,11
"5535",0,1,-13,24,439,8,10,11
"5538",NA,0,-15,22,442,8,10,11
"5549",NA,0,-21,16,453,8,10,11
"5550",NA,0,-23,14,454,8,10,11
"5551",NA,0,-8,29,455,8,10,11
"5552",NA,0,-25,12,456,8,10,11
"5553",NA,0,-31,6,457,8,10,11
"5554",17,1,-5,32,458,8,10,11
"5555",4,1,-12,25,459,8,10,11
"5556",NA,0,-23,14,460,8,10,11
"5557",NA,0,-6,31,461,8,10,11
"5558",NA,0,-12,25,462,8,10,11
"5559",16,1,-11,26,463,8,10,11
"5560",NA,0,-9,28,464,8,10,11
"5561",NA,0,-15,22,465,8,10,11
"5562",NA,0,-28,9,466,8,10,11
"5563",8,1,-15,22,467,8,10,11
"5564",NA,0,-26,11,468,8,10,11
"5565",NA,0,-29,8,469,8,10,11
"5566",NA,0,-29,8,470,8,10,11
"5567",NA,0,-6,31,471,8,10,11
"5568",NA,0,-20,17,472,8,10,11
"5569",NA,0,-29,8,473,8,10,11
"5570",NA,0,-29,8,474,8,10,11
"5571",NA,0,-12,25,475,8,10,11
"5572",NA,0,-17,20,476,8,10,11
"5573",-1,1,-23,14,477,8,10,11
"5574",NA,0,-32,5,478,8,10,11
"5575",NA,0,-26,11,479,8,10,11
"5576",NA,0,-15,22,480,8,10,11
"5577",0,1,-19,18,481,8,10,11
"5578",-2,1,-15,22,482,8,10,11
"5579",8,1,-13,24,483,8,10,11
"5580",NA,0,-25,12,484,8,10,11
"5581",-2,1,-31,6,485,8,10,11
"5582",NA,0,-28,9,486,8,10,11
"5583",0,1,-24,13,487,8,10,11
"5584",0,1,-23,14,488,8,10,11
"5585",NA,0,-20,17,489,8,10,11
"5586",NA,0,-15,22,490,8,10,11
"5587",NA,0,-31,6,491,8,10,11
"5588",NA,0,-20,17,492,8,10,11
"5589",NA,0,-15,22,493,8,10,11
"5617",-7,1,-28,9,521,8,10,11
"5623",NA,0,-26,11,527,8,10,11
"5624",0,1,-34,3,528,8,10,11
"5632",0,1,-17,20,536,8,10,11
"5638",NA,0,-29,8,542,8,10,11
"5640",NA,0,-34,3,544,8,10,11
"5641",NA,0,-33,4,545,8,10,11
"5653",-4,1,-33,4,557,8,10,11
"5655",-3,1,-34,3,559,8,10,11
"5656",NA,0,-28,9,560,8,10,11
"5657",NA,0,-34,3,561,8,10,11
"5664",-4,1,-27,10,568,8,10,11
"5665",NA,0,-31,6,569,8,10,11
"5667",NA,0,-26,11,571,8,10,11
"5685",NA,0,-12,25,589,8,10,11
"5690",0,1,-12,25,594,8,10,11
"5692",NA,0,-6,31,596,8,10,11
"5698",NA,0,-20,17,602,8,10,11
"5703",NA,0,-29,8,607,8,10,11
"5705",NA,0,-2,35,609,8,10,11
"5707",NA,0,-26,11,611,8,10,11
"5711",NA,0,-23,14,615,8,10,11
"5715",NA,0,-23,14,619,8,10,11
"5718",NA,0,-28,9,622,8,10,11
"5723",NA,0,-23,14,627,8,10,11
"5735",NA,0,-27,10,639,8,10,11
"5740",0,1,-24,13,644,8,10,11
"5750",NA,0,-34,3,654,8,10,11
"5760",0,1,-6,31,664,8,10,11
"5763",NA,0,-27,10,667,8,10,11
"5771",NA,0,-34,3,675,8,10,11
"5777",NA,0,-18,19,681,8,10,11
"5778",NA,0,-15,22,682,8,10,11
"5780",NA,0,-19,18,684,8,10,11
"5785",0,1,-23,14,689,8,10,11
"5788",1,1,-25,12,692,8,10,11
"5789",NA,0,-13,24,693,8,10,11
"5796",NA,0,-18,19,700,8,10,11
"5802",NA,0,-18,19,706,8,10,11
"5820",NA,0,-12,25,724,8,10,11
"5823",NA,0,-35,2,727,8,10,11
"6031",1,1,-27,10,207,9,11,12
"6035",0,1,-22,15,211,9,11,12
"6045",0,1,-31,6,221,9,11,12
"6046",0,1,-34,3,222,9,11,12
"6051",NA,0,-28,9,227,9,11,12
"6080",0,1,-28,9,256,9,11,12
"6088",NA,0,-29,8,264,9,11,12
"6096",NA,0,-29,8,272,9,11,12
"6100",NA,0,-24,13,276,9,11,12
"6109",0,1,-34,3,285,9,11,12
"6113",NA,0,-27,10,289,9,11,12
"6124",NA,0,-32,5,300,9,11,12
"6142",NA,0,-15,22,318,9,11,12
"6160",NA,0,-29,8,336,9,11,12
"6164",NA,0,-31,6,340,9,11,12
"6165",-1,1,-30,7,341,9,11,12
"6166",-2,1,-34,3,342,9,11,12
"6175",NA,0,-29,8,351,9,11,12
"6179",5,1,-29,8,355,9,11,12
"6184",NA,0,-29,8,360,9,11,12
"6185",NA,0,-29,8,361,9,11,12
"6197",1,1,-29,8,373,9,11,12
"6209",NA,0,-29,8,385,9,11,12
"6211",NA,0,-31,6,387,9,11,12
"6212",NA,0,-26,11,388,9,11,12
"6218",0,1,-29,8,394,9,11,12
"6220",NA,0,-12,25,396,9,11,12
"6232",0,1,-29,8,408,9,11,12
"6238",NA,0,-23,14,414,9,11,12
"6241",NA,0,-14,23,417,9,11,12
"6242",NA,0,-29,8,418,9,11,12
"6243",NA,0,-23,14,419,9,11,12
"6245",NA,0,-16,21,421,9,11,12
"6247",NA,0,-22,15,423,9,11,12
"6248",NA,0,-29,8,424,9,11,12
"6249",NA,0,-28,9,425,9,11,12
"6252",NA,0,-24,13,428,9,11,12
"6253",-3,1,-31,6,429,9,11,12
"6257",NA,0,-13,24,433,9,11,12
"6258",NA,0,-18,19,434,9,11,12
"6259",0,1,-13,24,435,9,11,12
"6263",NA,0,-13,24,439,9,11,12
"6271",1,1,-22,15,447,9,11,12
"6272",6,1,-23,14,448,9,11,12
"6273",6,1,-22,15,449,9,11,12
"6274",NA,0,-23,14,450,9,11,12
"6275",NA,0,-23,14,451,9,11,12
"6276",-2,1,-23,14,452,9,11,12
"6282",NA,0,-22,15,458,9,11,12
"6283",-3,1,-16,21,459,9,11,12
"6287",NA,0,-27,10,463,9,11,12
"6291",NA,0,-23,14,467,9,11,12
"6301",NA,0,-22,15,477,9,11,12
"6305",NA,0,-19,18,481,9,11,12
"6306",0,1,-13,24,482,9,11,12
"6307",NA,0,-21,16,483,9,11,12
"6309",NA,0,-29,8,485,9,11,12
"6311",NA,0,-24,13,487,9,11,12
"6312",NA,0,-23,14,488,9,11,12
"6318",NA,0,-28,9,494,9,11,12
"6319",NA,0,-34,3,495,9,11,12
"6320",NA,0,-34,3,496,9,11,12
"6321",NA,0,-34,3,497,9,11,12
"6322",NA,0,-31,6,498,9,11,12
"6323",-2,1,-27,10,499,9,11,12
"6324",-1,1,-30,7,500,9,11,12
"6326",NA,0,-8,29,502,9,11,12
"6327",NA,0,-9,28,503,9,11,12
"6328",0,1,-8,29,504,9,11,12
"6329",-2,1,-8,29,505,9,11,12
"6330",NA,0,-13,24,506,9,11,12
"6331",NA,0,-11,26,507,9,11,12
"6332",NA,0,-7,30,508,9,11,12
"6333",NA,0,-20,17,509,9,11,12
"6334",NA,0,-18,19,510,9,11,12
"6335",NA,0,-16,21,511,9,11,12
"6336",NA,0,-13,24,512,9,11,12
"6337",NA,0,-9,28,513,9,11,12
"6338",13,1,-16,21,514,9,11,12
"6339",NA,0,-20,17,515,9,11,12
"6340",NA,0,-7,30,516,9,11,12
"6341",NA,0,-10,27,517,9,11,12
"6342",-2,1,-26,11,518,9,11,12
"6345",NA,0,-21,16,521,9,11,12
"6346",2,1,-22,15,522,9,11,12
"6352",NA,0,-34,3,528,9,11,12
"6360",0,1,-17,20,536,9,11,12
"6361",-1,1,-27,10,537,9,11,12
"6367",-5,1,-23,14,543,9,11,12
"6381",6,1,-29,8,557,9,11,12
"6383",1,1,-31,6,559,9,11,12
"6392",NA,0,-23,14,568,9,11,12
"6396",NA,0,-24,13,572,9,11,12
"6418",NA,0,-12,25,594,9,11,12
"6428",-5,1,-28,9,604,9,11,12
"6437",NA,0,-22,15,613,9,11,12
"6441",6,1,-29,8,617,9,11,12
"6445",2,1,-26,11,621,9,11,12
"6447",NA,0,-23,14,623,9,11,12
"6466",NA,0,-29,8,642,9,11,12
"6467",NA,0,-34,3,643,9,11,12
"6468",NA,0,-24,13,644,9,11,12
"6485",NA,0,-12,25,661,9,11,12
"6488",NA,0,-6,31,664,9,11,12
"6503",NA,0,-13,24,679,9,11,12
"6513",NA,0,-23,14,689,9,11,12
"6516",0,1,-26,11,692,9,11,12
"6537",NA,0,-35,2,713,9,11,12
"6552",-2,1,-37,0,728,9,11,12
"6611",0,1,-25,12,59,10,12,13
"6612",NA,0,-9,28,60,10,12,13
"6613",NA,0,-6,31,61,10,12,13
"6614",NA,0,-18,19,62,10,12,13
"6615",NA,0,-29,8,63,10,12,13
"6616",NA,0,-19,18,64,10,12,13
"6617",0,1,-16,21,65,10,12,13
"6618",NA,0,-10,27,66,10,12,13
"6619",0,1,-31,6,67,10,12,13
"6620",NA,0,-10,27,68,10,12,13
"6621",0,1,-20,17,69,10,12,13
"6622",NA,0,-6,31,70,10,12,13
"6623",NA,0,-13,24,71,10,12,13
"6624",0,1,-12,25,72,10,12,13
"6625",NA,0,-25,12,73,10,12,13
"6626",0,1,-26,11,74,10,12,13
"6627",NA,0,-21,16,75,10,12,13
"6628",0,1,-20,17,76,10,12,13
"6629",NA,0,-16,21,77,10,12,13
"6630",-1,1,-30,7,78,10,12,13
"6631",0,1,-20,17,79,10,12,13
"6632",NA,0,-13,24,80,10,12,13
"6633",-1,1,-30,7,81,10,12,13
"6634",0,1,-20,17,82,10,12,13
"6635",NA,0,-22,15,83,10,12,13
"6636",NA,0,-12,25,84,10,12,13
"6637",0,1,-21,16,85,10,12,13
"6638",0,1,-24,13,86,10,12,13
"6639",2,1,-4,33,87,10,12,13
"6640",NA,0,-34,3,88,10,12,13
"6641",NA,0,-6,31,89,10,12,13
"6642",1,1,-28,9,90,10,12,13
"6643",NA,0,-29,8,91,10,12,13
"6644",0,1,-17,20,92,10,12,13
"6645",NA,0,-11,26,93,10,12,13
"6646",NA,0,-6,31,94,10,12,13
"6647",0,1,-21,16,95,10,12,13
"6648",NA,0,-34,3,96,10,12,13
"6649",NA,0,-23,14,97,10,12,13
"6650",NA,0,-28,9,98,10,12,13
"6651",NA,0,-20,17,99,10,12,13
"6652",NA,0,-34,3,100,10,12,13
"6653",9,1,-4,33,101,10,12,13
"6654",NA,0,-33,4,102,10,12,13
"6655",NA,0,-11,26,103,10,12,13
"6656",NA,0,-13,24,104,10,12,13
"6657",NA,0,-28,9,105,10,12,13
"6658",NA,0,-29,8,106,10,12,13
"6659",NA,0,-28,9,107,10,12,13
"6660",NA,0,-32,5,108,10,12,13
"6661",NA,0,-13,24,109,10,12,13
"6662",NA,0,-28,9,110,10,12,13
"6663",0,1,-11,26,111,10,12,13
"6664",8,1,-4,33,112,10,12,13
"6665",NA,0,-12,25,113,10,12,13
"6666",NA,0,-24,13,114,10,12,13
"6667",NA,0,-29,8,115,10,12,13
"6668",NA,0,-26,11,116,10,12,13
"6669",-2,1,-22,15,117,10,12,13
"6670",-7,1,-31,6,118,10,12,13
"6671",NA,0,-17,20,119,10,12,13
"6672",NA,0,-20,17,120,10,12,13
"6674",0,1,-31,6,122,10,12,13
"6675",NA,0,-26,11,123,10,12,13
"6676",NA,0,-25,12,124,10,12,13
"6677",NA,0,-31,6,125,10,12,13
"6678",NA,0,-25,12,126,10,12,13
"6679",NA,0,-12,25,127,10,12,13
"6680",3,1,-30,7,128,10,12,13
"6681",NA,0,-25,12,129,10,12,13
"6682",1,1,-29,8,130,10,12,13
"6683",NA,0,-11,26,131,10,12,13
"6684",0,1,-17,20,132,10,12,13
"6685",NA,0,-11,26,133,10,12,13
"6686",-2,1,-16,21,134,10,12,13
"6687",NA,0,-22,15,135,10,12,13
"6754",NA,0,-20,17,202,10,12,13
"6759",-1,1,-28,9,207,10,12,13
"6760",0,1,-20,17,208,10,12,13
"6763",NA,0,-22,15,211,10,12,13
"6773",3,1,-31,6,221,10,12,13
"6774",0,1,-34,3,222,10,12,13
"6786",-2,1,-24,13,234,10,12,13
"6790",NA,0,-34,3,238,10,12,13
"6793",NA,0,-34,3,241,10,12,13
"6808",NA,0,-28,9,256,10,12,13
"6809",0,1,-18,19,257,10,12,13
"6823",NA,0,-37,0,271,10,12,13
"6832",NA,0,-20,17,280,10,12,13
"6837",0,1,-34,3,285,10,12,13
"6872",-1,1,-32,5,320,10,12,13
"6887",NA,0,-32,5,335,10,12,13
"6889",-1,1,-32,5,337,10,12,13
"6893",0,1,-29,8,341,10,12,13
"6894",NA,0,-32,5,342,10,12,13
"6898",NA,0,-33,4,346,10,12,13
"6907",-3,1,-34,3,355,10,12,13
"6922",NA,0,-29,8,370,10,12,13
"6925",NA,0,-30,7,373,10,12,13
"6933",NA,0,-29,8,381,10,12,13
"6946",0,1,-29,8,394,10,12,13
"6959",1,1,-16,21,407,10,12,13
"6960",NA,0,-29,8,408,10,12,13
"6967",NA,0,-20,17,415,10,12,13
"6979",0,1,-20,17,427,10,12,13
"6981",3,1,-28,9,429,10,12,13
"6987",NA,0,-13,24,435,10,12,13
"6988",NA,0,-26,11,436,10,12,13
"6993",NA,0,-12,25,441,10,12,13
"6996",0,1,-12,25,444,10,12,13
"6999",NA,0,-23,14,447,10,12,13
"7000",NA,0,-29,8,448,10,12,13
"7001",NA,0,-28,9,449,10,12,13
"7004",NA,0,-21,16,452,10,12,13
"7006",2,1,-24,13,454,10,12,13
"7011",2,1,-13,24,459,10,12,13
"7014",NA,0,-32,5,462,10,12,13
"7018",2,1,-29,8,466,10,12,13
"7020",1,1,-32,5,468,10,12,13
"7022",NA,0,-23,14,470,10,12,13
"7030",NA,0,-31,6,478,10,12,13
"7034",2,1,-13,24,482,10,12,13
"7045",NA,0,-13,24,493,10,12,13
"7051",5,1,-25,12,499,10,12,13
"7052",2,1,-29,8,500,10,12,13
"7053",NA,0,-31,6,501,10,12,13
"7056",3,1,-8,29,504,10,12,13
"7057",NA,0,-6,31,505,10,12,13
"7066",7,1,-29,8,514,10,12,13
"7070",NA,0,-24,13,518,10,12,13
"7074",NA,0,-24,13,522,10,12,13
"7079",-13,1,-34,3,527,10,12,13
"7087",1,1,-32,5,535,10,12,13
"7088",NA,0,-17,20,536,10,12,13
"7089",NA,0,-26,11,537,10,12,13
"7092",1,1,-32,5,540,10,12,13
"7095",NA,0,-18,19,543,10,12,13
"7109",NA,0,-35,2,557,10,12,13
"7111",1,1,-32,5,559,10,12,13
"7112",NA,0,-32,5,560,10,12,13
"7113",NA,0,-33,4,561,10,12,13
"7114",NA,0,-22,15,562,10,12,13
"7141",NA,0,-11,26,589,10,12,13
"7156",NA,0,-23,14,604,10,12,13
"7163",5,1,-26,11,611,10,12,13
"7169",-4,1,-35,2,617,10,12,13
"7171",NA,0,-23,14,619,10,12,13
"7173",NA,0,-28,9,621,10,12,13
"7190",3,1,-28,9,638,10,12,13
"7204",-8,1,-28,9,652,10,12,13
"7214",NA,0,-2,35,662,10,12,13
"7217",NA,0,-2,35,665,10,12,13
"7219",0,1,-21,16,667,10,12,13
"7222",-1,1,-21,16,670,10,12,13
"7233",0,1,-20,17,681,10,12,13
"7234",NA,0,-20,17,682,10,12,13
"7238",0,1,-20,17,686,10,12,13
"7244",NA,0,-26,11,692,10,12,13
"7249",NA,0,-24,13,697,10,12,13
"7252",0,1,-20,17,700,10,12,13
"7255",4,1,-19,18,703,10,12,13
"7269",-3,1,-23,14,717,10,12,13
"7275",NA,0,-20,17,723,10,12,13
"7279",0,1,-28,9,727,10,12,13
"7280",NA,0,-35,2,728,10,12,13
"7339",1,1,-25,12,59,11,13,14
"7345",-1,1,-16,21,65,11,13,14
"7347",NA,0,-31,6,67,11,13,14
"7349",NA,0,-20,17,69,11,13,14
"7352",NA,0,-12,25,72,11,13,14
"7354",0,1,-26,11,74,11,13,14
"7356",NA,0,-20,17,76,11,13,14
"7358",NA,0,-29,8,78,11,13,14
"7359",NA,0,-20,17,79,11,13,14
"7361",NA,0,-29,8,81,11,13,14
"7362",4,1,-20,17,82,11,13,14
"7365",3,1,-21,16,85,11,13,14
"7366",NA,0,-24,13,86,11,13,14
"7367",NA,0,-6,31,87,11,13,14
"7370",1,1,-29,8,90,11,13,14
"7372",NA,0,-17,20,92,11,13,14
"7375",10,1,-21,16,95,11,13,14
"7381",NA,0,-13,24,101,11,13,14
"7391",0,1,-11,26,111,11,13,14
"7392",NA,0,-12,25,112,11,13,14
"7397",NA,0,-20,17,117,11,13,14
"7398",NA,0,-24,13,118,11,13,14
"7401",NA,0,-29,8,121,11,13,14
"7402",NA,0,-31,6,122,11,13,14
"7408",0,1,-33,4,128,11,13,14
"7410",NA,0,-30,7,130,11,13,14
"7412",5,1,-17,20,132,11,13,14
"7414",4,1,-14,23,134,11,13,14
"7416",NA,0,-12,25,136,11,13,14
"7417",NA,0,-17,20,137,11,13,14
"7418",1,1,-29,8,138,11,13,14
"7419",NA,0,-21,16,139,11,13,14
"7420",NA,0,-11,26,140,11,13,14
"7422",NA,0,-20,17,142,11,13,14
"7423",NA,0,-13,24,143,11,13,14
"7424",NA,0,-17,20,144,11,13,14
"7425",NA,0,-25,12,145,11,13,14
"7426",NA,0,-30,7,146,11,13,14
"7427",NA,0,-21,16,147,11,13,14
"7428",0,1,-12,25,148,11,13,14
"7429",NA,0,-31,6,149,11,13,14
"7430",-1,1,-31,6,150,11,13,14
"7431",NA,0,-22,15,151,11,13,14
"7432",NA,0,-25,12,152,11,13,14
"7433",-1,1,-15,22,153,11,13,14
"7434",-5,1,-25,12,154,11,13,14
"7435",1,1,-12,25,155,11,13,14
"7436",-2,1,-26,11,156,11,13,14
"7437",2,1,-30,7,157,11,13,14
"7438",NA,0,-30,7,158,11,13,14
"7439",NA,0,-26,11,159,11,13,14
"7440",NA,0,-12,25,160,11,13,14
"7441",NA,0,-31,6,161,11,13,14
"7442",NA,0,-29,8,162,11,13,14
"7443",3,1,-29,8,163,11,13,14
"7444",NA,0,-29,8,164,11,13,14
"7445",NA,0,-26,11,165,11,13,14
"7446",NA,0,-13,24,166,11,13,14
"7447",2,1,-13,24,167,11,13,14
"7448",NA,0,-12,25,168,11,13,14
"7449",NA,0,-7,30,169,11,13,14
"7450",NA,0,-29,8,170,11,13,14
"7451",NA,0,-18,19,171,11,13,14
"7452",-1,1,-26,11,172,11,13,14
"7453",NA,0,-29,8,173,11,13,14
"7454",5,1,-11,26,174,11,13,14
"7455",0,1,-21,16,175,11,13,14
"7456",NA,0,-23,14,176,11,13,14
"7457",15,1,-17,20,177,11,13,14
"7458",NA,0,-12,25,178,11,13,14
"7459",NA,0,-25,12,179,11,13,14
"7460",NA,0,-11,26,180,11,13,14
"7461",NA,0,-29,8,181,11,13,14
"7462",NA,0,-6,31,182,11,13,14
"7463",1,1,-20,17,183,11,13,14
"7464",-1,1,-31,6,184,11,13,14
"7465",NA,0,-29,8,185,11,13,14
"7466",NA,0,-25,12,186,11,13,14
"7467",NA,0,-30,7,187,11,13,14
"7468",NA,0,-34,3,188,11,13,14
"7469",NA,0,-13,24,189,11,13,14
"7470",NA,0,-23,14,190,11,13,14
"7471",NA,0,-33,4,191,11,13,14
"7472",NA,0,-22,15,192,11,13,14
"7473",NA,0,-16,21,193,11,13,14
"7474",NA,0,-12,25,194,11,13,14
"7475",NA,0,-13,24,195,11,13,14
"7487",0,1,-27,10,207,11,13,14
"7488",0,1,-20,17,208,11,13,14
"7501",-2,1,-34,3,221,11,13,14
"7502",0,1,-34,3,222,11,13,14
"7514",NA,0,-22,15,234,11,13,14
"7537",NA,0,-18,19,257,11,13,14
"7565",NA,0,-34,3,285,11,13,14
"7590",NA,0,-29,8,310,11,13,14
"7600",-3,1,-31,6,320,11,13,14
"7610",NA,0,-31,6,330,11,13,14
"7616",0,1,-33,4,336,11,13,14
"7617",NA,0,-31,6,337,11,13,14
"7621",NA,0,-29,8,341,11,13,14
"7631",0,1,-28,9,351,11,13,14
"7635",NA,0,-31,6,355,11,13,14
"7666",NA,0,-26,11,386,11,13,14
"7674",4,1,-29,8,394,11,13,14
"7676",-6,1,-12,25,396,11,13,14
"7685",-1,1,-20,17,405,11,13,14
"7687",NA,0,-17,20,407,11,13,14
"7689",NA,0,-28,9,409,11,13,14
"7694",NA,0,-28,9,414,11,13,14
"7701",NA,0,-17,20,421,11,13,14
"7703",NA,0,-22,15,423,11,13,14
"7707",NA,0,-20,17,427,11,13,14
"7709",NA,0,-31,6,429,11,13,14
"7720",NA,0,-31,6,440,11,13,14
"7724",NA,0,-12,25,444,11,13,14
"7734",6,1,-26,11,454,11,13,14
"7739",NA,0,-15,22,459,11,13,14
"7746",-4,1,-31,6,466,11,13,14
"7748",NA,0,-33,4,468,11,13,14
"7761",NA,0,-22,15,481,11,13,14
"7762",0,1,-15,22,482,11,13,14
"7779",-4,1,-30,7,499,11,13,14
"7780",NA,0,-31,6,500,11,13,14
"7783",NA,0,-12,25,503,11,13,14
"7784",NA,0,-11,26,504,11,13,14
"7794",NA,0,-36,1,514,11,13,14
"7807",NA,0,-21,16,527,11,13,14
"7808",0,1,-37,0,528,11,13,14
"7815",-2,1,-33,4,535,11,13,14
"7818",NA,0,-31,6,538,11,13,14
"7820",NA,0,-33,4,540,11,13,14
"7824",-5,1,-36,1,544,11,13,14
"7833",NA,0,-31,6,553,11,13,14
"7839",NA,0,-33,4,559,11,13,14
"7846",NA,0,-28,9,566,11,13,14
"7866",NA,0,-2,35,586,11,13,14
"7874",NA,0,-12,25,594,11,13,14
"7891",-5,1,-31,6,611,11,13,14
"7897",NA,0,-31,6,617,11,13,14
"7918",NA,0,-31,6,638,11,13,14
"7932",NA,0,-20,17,652,11,13,14
"7947",0,1,-21,16,667,11,13,14
"7950",NA,0,-20,17,670,11,13,14
"7951",NA,0,-11,26,671,11,13,14
"7959",NA,0,-15,22,679,11,13,14
"7961",NA,0,-20,17,681,11,13,14
"7966",NA,0,-20,17,686,11,13,14
"7969",3,1,-20,17,689,11,13,14
"7970",NA,0,-29,8,690,11,13,14
"7980",NA,0,-20,17,700,11,13,14
"7983",5,1,-23,14,703,11,13,14
"7986",NA,0,-18,19,706,11,13,14
"7997",NA,0,-20,17,717,11,13,14
"8007",NA,0,-28,9,727,11,13,14
"8009",-3,1,-26,11,1,12,14,15
"8010",NA,0,-21,16,2,12,14,15
"8011",NA,0,-32,5,3,12,14,15
"8012",NA,0,-21,16,4,12,14,15
"8013",NA,0,-30,7,5,12,14,15
"8014",NA,0,-21,16,6,12,14,15
"8015",NA,0,-32,5,7,12,14,15
