Occasion,Date,SEC,IND,PASS,SPE,LEN,WEIGH,TAGNUMBER         ,RECAP ,MORTAL,GENETIC,TAGGER    ,COMMENTS            ,,,,,,,,,,,,,,,
11,20170512,13,15,1,CRC,67,3.3,0900067000122488  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170512,13,1,2,MTS,55,2,0900067000125446  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170512,13,2,2,CRC,60,2.6,0900067000125424  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170512,13,3,2,CRC,61,2.6,0900067000125461  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170512,14,1,1,BHC,59,1.9,0900067000125391  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170512,14,2,1,MTS,73,5.6,0982000407063217  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170512,14,3,1,MTS,85,7.6,0982000407050311  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170512,14,4,1,BHC,87,7.5,0900067000122107  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170512,14,5,1,BHC,124,21.4,0900067000080372  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170512,14,6,1,BHC,66,3.6,0900067000125195  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170512,14,7,1,BHC,67,3.1,0900067000125191  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170512,14,8,1,MTS,84,8.3,0982000403060512  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170512,14,9,1,BHC,72,3.6,0900067000122537  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170512,14,10,1,MTS,67,4.2,0982000407050365  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170512,14,1,2,MTS,50,1.4,0900067000125414  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170512,14,2,2,BHC,99,10.9,0900067000122169  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170512,14,3,2,CRC,84,6.9,0900067000122134  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170512,15,1,1,MTS,51,1.6,0900067000125407  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170512,15,2,1,MTS,54,1.8,0900067000125393  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170512,15,3,1,MTS,76,5.1,0900067000077331  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170512,15,4,1,BHC,72,4.4,0900067000125807  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170512,15,5,1,CRC,100,14,0900067000116722  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170512,15,6,1,BHC,107,15.5,0900067000116704  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170512,15,7,1,MTS,78,5.9,0900067000077159  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170512,15,8,1,MTS,68,4.7,0982000407050448  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170512,15,9,1,MTS,73,5.5,0900067000084957  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170512,15,1,2,MTS,53,1.7,0900067000125432  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170512,15,2,2,MTS,64,3.1,0900067000125410  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,16,1,1,MTS,72,5.7,0900067000125472  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,16,2,1,MTS,62,3.3,0900067000125419  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,16,3,1,MTS,61,3.1,0900067000125467  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,16,4,1,MTS,54,1.7,0900067000125403  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,16,5,1,STJ,70,3.7,0900067000125390  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,16,6,1,MTS,66,3.7,0900067000122099  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,16,7,1,MTS,70,4,0900067000084808  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,16,8,1,BHC,80,5.8,0900067000122082  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,16,9,2,CRC,62,2.5,0900067000125458  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,16,10,1,CRC,64,3.1,0900067000125474  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,16,11,1,CRC,93,8.8,0900067000125199  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,16,12,1,CRC,72,4.6,0900067000122151  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,17,1,1,MTS,72,5.5,0900067000125455  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,17,2,1,MTS,61,2.9,0900067000125437  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,17,3,1,MTS,53,1.9,0900067000125444  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,17,4,1,MTS,52,1.9,0900067000125459  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,17,5,1,MTS,54,2.2,0900067000125213  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,17,6,1,MTS,60,3.2,0900067000122165  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,17,7,1,MTS,66,3.8,0982000407050421  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,17,8,1,STJ,85,6.3,0900067000125471  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,17,9,1,BHC,108,17.4,0900067000085014  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,17,10,1,STJ,121,21.3,0900067000125384  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,17,11,1,BHC,88,8.9,0900067000116760  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,17,12,1,CRC,66,4.2,0900067000125858  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,17,13,2,STJ,64,2.3,0900067000125417  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,17,14,2,BHC,98,10.7,0900067000080713  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,18,1,1,MTS,74,5.2,0900067000125423  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,18,2,1,STJ,88,6.5,0900067000125463  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,18,3,1,STJ,69,3.2,0900067000125450  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,18,4,1,MTS,66,3.3,0900067000125418  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,18,5,1,MTS,50,1.4,0900067000125421  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,18,6,1,MTS,74,5.1,0900067000085378  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,18,7,1,MTS,70,4.2,0982000407069674  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,18,8,1,MTS,62,2.8,0982000407063542  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,18,9,1,BHC,103,13,0982000407063142  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,18,10,1,BHC,127,25.1,0900067000077376  ,Y     ,N     ,N     ,KIM       ,,,,,,,,,,,,,,,,
11,20170514,18,11,1,BHC,142,32.7,0900067000077300  ,Y     ,N     ,N     ,KIM       ,MALE                 ,,,,,,,,,,,,,,,
11,20170514,18,12,2,MTS,62,3.1,0982000407050446  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,18,13,2,CRC,77,5,0900067000122487  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,18,14,2,CRC,64,2.7,0900067000125449  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,18,15,2,STJ,64,2.4,0900067000125453  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,19,1,1,MTS,54,1.8,0900067000125429  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,19,2,1,STJ,61,2.1,0900067000125405  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,19,3,1,STJ,124,17.9,0900067000125388  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,19,4,1,STJ,110,13.8,0900067000080581  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,19,5,1,CRC,107,15.9,0900067000125248  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,19,6,1,BHC,117,18.4,0900067000080802  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,19,7,2,MTS,52,1.8,0900067000125386  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,19,8,2,MTS,78,5.7,0900067000077319  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,19,9,2,BHC,111,17,0900067000080396  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,20,1,1,CRC,69,3.5,0900067000125475  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,20,2,1,CRC,75,4.9,0900067000125435  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,20,3,1,STJ,58,1.9,0900067000125442  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,20,4,1,MTS,50,1.4,0900067000125466  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,20,5,1,STJ,63,1.6,0900067000125401  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,20,6,1,STJ,146,28.1,0900067000125835  ,Y     ,N     ,N     ,KIM       ,,,,,,,,,,,,,,,,
11,20170514,20,7,2,MTS,63,3.5,0900067000125413  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,20,8,2,STJ,57,1.7,0900067000125048  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,20,9,2,STJ,64,2.3,0900067000125006  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,20,10,2,BHC,58,2.1,0900067000125071  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,20,11,2,BHC,89,8,0982000407063565  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,21,1,1,MTS,63,3.1,0900067000125052  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,21,2,1,STJ,69,3.2,0900067000125030  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,21,3,1,STJ,60,2.2,0900067000125019  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,21,4,1,STJ,60,2.1,0900067000124998  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,21,5,1,BHC,55,1.7,0900067000124985  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,21,6,1,MTS,65,3.3,0900067000116717  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,21,7,1,MTS,61,3.4,0982000407050436  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,21,8,1,BHC,81,5.5,0900067000122087  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,21,9,1,CRC,65,2.9,0900067000125259  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,21,10,1,MTS,62,2.8,0982000407050527  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,21,11,1,BHC,83,6.9,0900067000116729  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,21,12,1,CRC,85,7,0900067000125802  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,21,13,1,BHC,90,8,0982000407063624  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,21,14,2,MTS,57,2.3,0900067000125703  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,21,15,2,MTS,55,1.8,0900067000125002  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,21,16,2,MTS,75,5,0900067000077020  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,21,17,2,MTS,61,3.1,0982000407069709  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,21,18,2,BHC,87,7.7,0900067000080608  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,21,19,2,BHC,72,4.3,0900067000125280  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,22,1,1,STJ,63,2.3,0900067000125040  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,22,2,1,STJ,57,1.8,0900067000125004  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,22,3,1,STJ,78,4.4,0900067000116708  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,22,4,1,MTS,65,3.4,0900067000122145  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,22,5,1,CRC,70,4.1,0900067000125239  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,22,6,1,CRC,79,6.2,0900067000125804  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,22,7,1,CRC,86,7.1,0982000407050517  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,22,8,1,CRC,109,16,0900067000080002  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,22,9,1,STJ,107,12.2,0900067000080998  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,22,10,1,CRC,93,9.1,0900067000122153  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,22,11,1,CRC,75,4.9,0900067000125198  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,22,12,1,BHC,99,12,0900067000085449  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,22,13,2,CRC,66,2.9,0900067000125000  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,22,14,2,STJ,85,5.9,0900067000125054  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,22,15,2,CRC,109,13.4,0900067000125012  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,22,16,2,STJ,89,10.1,0900067000122166  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,22,17,2,BHC,74,5.2,0900067000080381  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,22,18,2,STJ,86,6,0900067000122091  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,23,1,1,STJ,59,2,0900067000125039  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,23,2,1,STJ,155,37.8,0900067000125003  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,23,3,1,CRC,114,17.5,0900067000125015  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,23,4,1,CRC,77,5.8,0900067000125067  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,23,5,1,CRC,74,4.8,0900067000125029  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,23,6,1,CRC,66,3.6,0900067000125007  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,23,7,1,MTS,66,3.5,0900067000125011  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,23,8,1,STJ,62,2.2,0900067000125053  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,23,9,1,STJ,60,1.9,0900067000124988  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,23,10,1,STJ,63,2.5,0900067000125080  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,23,11,1,STJ,58,1.7,0900067000125027  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,23,12,1,STJ,92,7.6,0900067000125795  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,23,13,1,CRC,68,3.6,0900067000125214  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,23,14,1,STJ,66,3.3,0900067000125800  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,23,15,1,CRC,99,10.7,0900067000125879  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,23,16,1,CRC,99,10.3,0982000407050131  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,23,17,1,CRC,109,11.3,0900067000125267  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,23,18,1,CRC,93,9.9,0982000407050540  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,23,19,1,CRC,98,11.5,0982000407063582  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,23,20,1,CRC,87,7.2,0900067000122128  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,23,21,2,STJ,66,3.2,0900067000125025  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,23,22,2,BHC,61,2.7,0900067000125028  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,23,23,2,BHC,60,2.2,0900067000125055  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,23,24,2,STJ,97,9,0900067000122105  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,23,25,2,STJ,104,10.6,0900067000125234  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,23,26,2,STJ,138,23.8,0900067000085131  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,23,27,2,CRC,80,5,0900067000122143  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,24,1,1,BHC,65,2.8,0900067000124982  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,24,2,1,BHC,63,2.7,0900067000116771  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,24,3,1,CRC,88,7.1,0900067000122173  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,24,4,1,BHC,128,24.7,0900067000080329  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,24,5,1,BHC,94,10.4,0900067000125840  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,24,6,1,BHC,177,70.3,0982000403060507  ,Y     ,N     ,N     ,KIM       ,MALE                 ,,,,,,,,,,,,,,,
11,20170514,24,7,1,CRC,78,4.8,0900067000125266  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,24,8,1,BHC,93,10.4,0900067000125228  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,24,9,1,CRC,97,8.3,0982000407050148  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,24,10,1,BHC,100,12.4,0900067000122175  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,24,11,1,CRC,76,4.8,0982000407050817  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,24,12,1,STJ,86,7.1,0900067000122109  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,24,13,2,BHC,60,2.3,0900067000125056  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,24,14,2,BHC,59,2.1,0900067000125060  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,24,15,2,BHC,67,2.9,0900067000125077  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,24,16,2,STJ,69,3.3,0900067000125784  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,24,17,2,MTS,68,3.7,0900067000085423  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,24,18,2,CRC,107,12.6,0900067000085086  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,25,1,1,MTS,70,4.7,0900067000080374  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,25,2,1,STJ,57,1.9,0900067000125016  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,25,3,2,BHC,87,7.3,0982000407063610  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,26,1,1,STJ,130,19.7,0900067000124997  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,26,2,1,CRC,80,5.7,0900067000125682  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,26,3,1,BHC,98,13.4,0900067000125043  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,26,4,1,BHC,75,5.1,0900067000125041  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,26,5,1,STJ,60,2,0900067000124991  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,26,6,1,STJ,85,6.1,0900067000124986  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,26,7,1,BHC,79,6,0900067000125013  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,26,8,1,BHC,75,4.6,0900067000125010  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,26,9,1,MTS,59,2.4,0900067000125365  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,26,10,1,MTS,65,3.7,0900067000125283  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,26,11,1,MTS,65,3.7,0900067000125375  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,26,12,1,MTS,51,1.8,0900067000125347  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,26,13,1,MTS,58,2.7,0982000407050575  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,26,14,1,CRC,107,13.1,0982000407050534  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,26,15,1,BHC,102,14,0900067000085460  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,26,16,1,CRC,95,10.1,0982000407063585  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,26,17,1,BHC,97,10.6,0982000407050535  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,26,18,1,STJ,95,7.5,0900067000080429  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,26,19,1,MTS,60,2.9,0982000407050083  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,26,20,1,MTS,61,3.1,0982000407063606  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,26,21,1,MTS,60,2.6,0900067000125786  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,26,22,2,CRC,89,7.3,0900067000121971  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,26,23,2,BHC,88,8.2,0900067000121967  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,27,1,1,BHC,102,11.5,0900067000125319  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,27,2,1,STJ,90,6.7,0900067000125376  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,27,3,1,STJ,65,2.9,0900067000125337  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,27,4,1,CRC,123,18.5,0900067000125859  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,27,5,1,MTS,63,3,0982000407050115  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
11,20170514,27,6,1,CRC,119,16.9,0900067000077402  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
