"","b[1]","b[2]","b[3]","b[4]","b[5]","b[6]","sigma","phi","bpvalue"
"1451",3.25791,0.0760934,0.0275496,0.268936,0.0752627,0.230142,0.131508,0.190337,1
"1452",3.26674,0.00901662,0.00632197,0.329336,0.0678686,0.248869,0.131674,0.19326,1
"1453",3.27921,-0.0191186,0.00645799,0.338275,0.0981503,0.27837,0.131297,0.179816,0
"1454",3.28171,0.0290835,0.00764468,0.379865,0.061439,0.220813,0.129883,0.193143,1
"1455",3.33507,0.0636534,-0.0545857,0.33507,0.0326611,0.13542,0.13786,0.198016,0
"1456",3.26824,0.0582086,0.0108002,0.316324,0.110777,0.285331,0.133582,0.187709,1
"1457",3.34098,-0.0784368,-0.047038,0.386247,0.0852903,0.203477,0.133127,0.190206,0
"1458",3.33367,-0.0940883,-0.01327,0.265211,0.0458803,0.210363,0.129362,0.192095,1
"1459",3.25748,0.0217637,0.03159,0.33349,0.116641,0.264714,0.133564,0.194727,0
"1460",3.289,-0.0179075,-0.0176484,0.343777,0.122503,0.263046,0.130592,0.197353,0
"1461",3.25367,0.0869878,0.0477378,0.268529,0.0420238,0.184206,0.126348,0.194177,1
"1462",3.26616,0.0399535,0.00696104,0.321114,0.0780076,0.263063,0.129216,0.195201,1
"1463",3.17025,0.0618474,0.04408,0.293063,0.0580529,0.330578,0.132865,0.188364,1
"1464",3.26789,0.0796692,0.0194909,0.263099,0.00278185,0.17119,0.131186,0.188659,0
"1465",3.26052,0.0134633,0.00781516,0.295323,0.141461,0.279865,0.128247,0.189202,0
"1466",3.2749,0.0232262,-0.01919,0.368167,0.0871872,0.260215,0.13083,0.189907,0
"1467",3.34488,0.0095614,0.0310307,0.304875,0.0858685,0.217421,0.131011,0.199337,1
"1468",3.28177,-0.0722594,0.0330593,0.265754,0.0624506,0.243599,0.129787,0.191871,0
"1469",3.37442,-0.0482023,0.0290783,0.258892,0.0683746,0.145647,0.131791,0.188183,1
"1470",3.23481,0.0237817,0.0533942,0.251062,0.0476807,0.275479,0.132943,0.192554,0
"1471",3.29945,0.0826404,0.0625484,0.183176,0.0696437,0.214142,0.132947,0.189857,0
"1472",3.24008,0.041386,0.0219047,0.335968,0.0697293,0.277594,0.138616,0.189068,1
"1473",3.26684,0.00561694,0.0380089,0.300033,0.110009,0.28604,0.130743,0.193819,0
"1474",3.37437,0.0126194,-0.0158526,0.273027,0.0580673,0.16047,0.134952,0.195189,0
"1475",3.36862,-0.0430419,-0.00112756,0.306994,0.0667748,0.191743,0.130543,0.194297,1
"1476",3.31946,-0.0139386,0.030535,0.293074,0.0942709,0.14496,0.133283,0.183278,0
"1477",3.2386,-0.0183964,0.0226906,0.383315,0.0420464,0.250103,0.132915,0.185543,0
"1478",3.25542,-0.0283656,0.0357771,0.251443,0.0735262,0.256935,0.12719,0.18227,0
"1479",3.31265,-0.0261974,0.0103096,0.291781,0.0239687,0.194978,0.12727,0.187962,1
"1480",3.27591,-0.0463193,0.037884,0.254225,0.0644778,0.240549,0.135836,0.198796,0
"1481",3.30266,-0.0468613,0.040051,0.261743,0.045249,0.214187,0.127544,0.192736,1
"1482",3.1538,0.108212,0.0680665,0.304073,0.107255,0.35892,0.132423,0.197292,0
"1483",3.25838,0.0256747,0.0494691,0.256502,0.0998426,0.259578,0.132224,0.18393,0
"1484",3.35701,0.0122191,0.0311032,0.184867,0.0893934,0.143941,0.131479,0.195683,0
"1485",3.3001,0.00501921,0.00776396,0.375381,0.112537,0.199752,0.132728,0.192185,1
"1486",3.35069,-0.0806664,0.0319034,0.274745,0.0515332,0.160668,0.132057,0.188727,0
"1487",3.39313,-0.101001,-0.0344068,0.331556,0.0910013,0.160448,0.132419,0.193009,0
"1488",3.3735,-0.0134168,0.00728261,0.250356,0.0734156,0.143862,0.12967,0.190671,0
"1489",3.40208,-0.103846,-0.0112621,0.323892,0.0623708,0.143061,0.137414,0.196578,1
"1490",3.25956,0.0344555,0.0109909,0.322423,0.0503116,0.224263,0.134226,0.197142,0
"1491",3.33576,-0.00506978,0.00438684,0.367046,0.0494779,0.177036,0.132078,0.194716,0
"1492",3.25702,-0.00580001,0.0158643,0.302484,0.0818436,0.248305,0.128847,0.195429,0
"1493",3.32437,0.00911354,0.0305198,0.249434,0.0513284,0.174643,0.127971,0.198254,0
"1494",3.21453,0.0169098,0.00694926,0.324567,0.0777546,0.302048,0.127708,0.19117,0
"1495",3.20826,0.110009,0.0601466,0.247917,0.0748458,0.261299,0.126685,0.199633,1
"1496",3.36751,-0.0521742,0.0071704,0.248505,0.03245,0.143006,0.129457,0.198117,0
"1497",3.38013,-0.00759724,-0.0395803,0.382195,0.0889104,0.148512,0.127952,0.195611,1
"1498",3.25836,0.041153,0.0202461,0.35501,0.0712184,0.241625,0.129946,0.199145,0
"1499",3.33252,-0.0194438,-0.0131454,0.318498,0.0891031,0.191192,0.132644,0.182235,0
"1500",3.31608,-0.0611797,-0.015561,0.35448,0.0529387,0.184355,0.127054,0.190723,1
