"","Stream","indID","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14"
"202","Indian","a0900067000077143  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA
"203","Indian","a0900067000077209  ",NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","Indian","a0900067000077330  ",NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","Indian","a0900067000077354  ",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","Indian","a0900067000077380  ",NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","Indian","a0900067000077402  ",NA,NA,28,NA,27,NA,28,27,27,28,27,27,NA,NA
"208","Indian","a0900067000077439  ",NA,NA,NA,20,NA,NA,NA,NA,NA,20,20,20,NA,NA
"209","Indian","a0900067000077488  ",NA,NA,NA,20,20,20,NA,NA,NA,NA,NA,NA,NA,NA
"210","Indian","a0900067000077494  ",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","Indian","a0900067000080002  ",26,NA,NA,NA,NA,22,NA,NA,22,22,NA,NA,NA,NA
"212","Indian","a0900067000080018  ",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","Indian","a0900067000080044  ",23,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA
"214","Indian","a0900067000080047  ",30,29,30,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","Indian","a0900067000080053  ",33,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","Indian","a0900067000080055  ",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","Indian","a0900067000080101  ",34,NA,23,NA,23,23,NA,NA,NA,NA,NA,NA,NA,NA
"218","Indian","a0900067000080109  ",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","Indian","a0900067000080112  ",15,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","Indian","a0900067000080118  ",34,NA,NA,24,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","Indian","a0900067000080128  ",31,NA,31,32,34,NA,NA,31,31,31,34,32,NA,31
"222","Indian","a0900067000080153  ",29,29,NA,NA,NA,NA,28,28,34,34,34,34,NA,35
"223","Indian","a0900067000080172  ",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","Indian","a0900067000080187  ",28,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","Indian","a0900067000080197  ",33,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","Indian","a0900067000080200  ",29,29,NA,NA,NA,29,29,NA,NA,NA,NA,NA,NA,NA
"227","Indian","a0900067000080216  ",29,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA
"228","Indian","a0900067000080218  ",33,33,31,34,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","Indian","a0900067000080231  ",29,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","Indian","a0900067000080267  ",31,31,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","Indian","a0900067000080291  ",27,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","Indian","a0900067000080302  ",29,29,29,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","Indian","a0900067000080312  ",24,12,14,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA
"234","Indian","a0900067000080320  ",23,NA,NA,24,NA,23,NA,NA,NA,24,22,NA,NA,NA
"235","Indian","a0900067000080331  ",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","Indian","a0900067000080346  ",25,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","Indian","a0900067000080358  ",12,NA,NA,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA
"238","Indian","a0900067000080365  ",34,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA
"239","Indian","a0900067000080370  ",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
