"","Stream","indID","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14"
"227","Indian","a0900067000121791  ",NA,NA,NA,NA,NA,55,NA,57,64,NA,NA,NA,NA,NA
"228","Indian","a0900067000121794  ",NA,NA,NA,NA,NA,55,56,NA,66,NA,NA,NA,NA,NA
"229","Indian","a0900067000121831  ",NA,NA,NA,NA,NA,109,NA,NA,NA,NA,135,138,NA,NA
"230","Indian","a0900067000121902  ",NA,NA,NA,NA,57,62,NA,NA,NA,95,108,NA,NA,NA
"231","Indian","a0900067000121924  ",NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","Indian","a0900067000121933  ",NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","Indian","a0900067000121953  ",NA,NA,NA,NA,58,NA,NA,NA,NA,NA,91,103,NA,NA
"234","Indian","a0900067000121967  ",NA,NA,NA,NA,68,NA,NA,NA,88,95,105,109,NA,NA
"235","Indian","a0900067000121978  ",NA,NA,NA,NA,62,66,65,NA,NA,101,110,115,NA,NA
"236","Indian","a0900067000122082  ",NA,NA,NA,NA,NA,67,68,68,80,96,104,111,NA,114
"237","Indian","a0900067000122086  ",NA,NA,NA,NA,NA,71,71,NA,NA,94,NA,104,106,108
"238","Indian","a0900067000122087  ",NA,NA,NA,NA,NA,67,NA,NA,81,NA,104,NA,NA,NA
"239","Indian","a0900067000122088  ",NA,NA,NA,NA,NA,110,115,NA,NA,NA,NA,NA,NA,NA
